day,status,count,first_day,date
566 days,Vollständig geimpft,104299,2020-02-27,2021-09-15
566 days,Auffrischimpfung,4,2020-02-27,2021-09-15
566 days,durch Infektion geimpft,7491,2020-02-27,2021-09-15
567 days,kein Impfschutz,58252,2020-02-27,2021-09-16
567 days,Impfschutz abgelaufen,21098,2020-02-27,2021-09-16
567 days,Partiell geimpft,5584,2020-02-27,2021-09-16
567 days,Vollständig geimpft,104291,2020-02-27,2021-09-16
567 days,Auffrischimpfung,4,2020-02-27,2021-09-16
567 days,durch Infektion geimpft,7506,2020-02-27,2021-09-16
568 days,kein Impfschutz,57620,2020-02-27,2021-09-17
568 days,Impfschutz abgelaufen,21180,2020-02-27,2021-09-17
568 days,Partiell geimpft,4685,2020-02-27,2021-09-17
568 days,Vollständig geimpft,105733,2020-02-27,2021-09-17
568 days,Auffrischimpfung,4,2020-02-27,2021-09-17
568 days,durch Infektion geimpft,7513,2020-02-27,2021-09-17
569 days,kein Impfschutz,57233,2020-02-27,2021-09-18
569 days,Impfschutz abgelaufen,21212,2020-02-27,2021-09-18
569 days,Partiell geimpft,4962,2020-02-27,2021-09-18
569 days,Vollständig geimpft,105797,2020-02-27,2021-09-18
569 days,Auffrischimpfung,4,2020-02-27,2021-09-18
569 days,durch Infektion geimpft,7527,2020-02-27,2021-09-18
570 days,kein Impfschutz,57227,2020-02-27,2021-09-19
570 days,Impfschutz abgelaufen,21249,2020-02-27,2021-09-19
570 days,Partiell geimpft,4963,2020-02-27,2021-09-19
570 days,Vollständig geimpft,105792,2020-02-27,2021-09-19
570 days,Auffrischimpfung,4,2020-02-27,2021-09-19
570 days,durch Infektion geimpft,7500,2020-02-27,2021-09-19
571 days,kein Impfschutz,57069,2020-02-27,2021-09-20
571 days,Impfschutz abgelaufen,21280,2020-02-27,2021-09-20
571 days,Partiell geimpft,5079,2020-02-27,2021-09-20
571 days,Vollständig geimpft,105822,2020-02-27,2021-09-20
571 days,Auffrischimpfung,4,2020-02-27,2021-09-20
571 days,durch Infektion geimpft,7481,2020-02-27,2021-09-20
572 days,kein Impfschutz,56654,2020-02-27,2021-09-21
572 days,Impfschutz abgelaufen,21339,2020-02-27,2021-09-21
572 days,Partiell geimpft,5400,2020-02-27,2021-09-21
572 days,Vollständig geimpft,105863,2020-02-27,2021-09-21
572 days,Auffrischimpfung,4,2020-02-27,2021-09-21
572 days,durch Infektion geimpft,7475,2020-02-27,2021-09-21
573 days,kein Impfschutz,56234,2020-02-27,2021-09-22
573 days,Impfschutz abgelaufen,21385,2020-02-27,2021-09-22
573 days,Partiell geimpft,5301,2020-02-27,2021-09-22
573 days,Vollständig geimpft,106335,2020-02-27,2021-09-22
573 days,Auffrischimpfung,4,2020-02-27,2021-09-22
573 days,durch Infektion geimpft,7476,2020-02-27,2021-09-22
574 days,kein Impfschutz,55980,2020-02-27,2021-09-23
574 days,Impfschutz abgelaufen,22432,2020-02-27,2021-09-23
574 days,Partiell geimpft,5459,2020-02-27,2021-09-23
574 days,Vollständig geimpft,105385,2020-02-27,2021-09-23
574 days,Auffrischimpfung,4,2020-02-27,2021-09-23
574 days,durch Infektion geimpft,7475,2020-02-27,2021-09-23
575 days,kein Impfschutz,55640,2020-02-27,2021-09-24
575 days,Impfschutz abgelaufen,22493,2020-02-27,2021-09-24
575 days,Partiell geimpft,4930,2020-02-27,2021-09-24
575 days,Vollständig geimpft,106200,2020-02-27,2021-09-24
575 days,Auffrischimpfung,4,2020-02-27,2021-09-24
575 days,durch Infektion geimpft,7468,2020-02-27,2021-09-24
576 days,kein Impfschutz,55439,2020-02-27,2021-09-25
576 days,Impfschutz abgelaufen,22531,2020-02-27,2021-09-25
576 days,Partiell geimpft,4769,2020-02-27,2021-09-25
576 days,Vollständig geimpft,106519,2020-02-27,2021-09-25
576 days,Auffrischimpfung,4,2020-02-27,2021-09-25
576 days,durch Infektion geimpft,7473,2020-02-27,2021-09-25
577 days,kein Impfschutz,55281,2020-02-27,2021-09-26
577 days,Impfschutz abgelaufen,22564,2020-02-27,2021-09-26
577 days,Partiell geimpft,4714,2020-02-27,2021-09-26
577 days,Vollständig geimpft,106724,2020-02-27,2021-09-26
577 days,Auffrischimpfung,4,2020-02-27,2021-09-26
577 days,durch Infektion geimpft,7448,2020-02-27,2021-09-26
578 days,kein Impfschutz,55087,2020-02-27,2021-09-27
578 days,Impfschutz abgelaufen,22588,2020-02-27,2021-09-27
578 days,Partiell geimpft,4611,2020-02-27,2021-09-27
578 days,Vollständig geimpft,107006,2020-02-27,2021-09-27
578 days,Auffrischimpfung,4,2020-02-27,2021-09-27
578 days,durch Infektion geimpft,7439,2020-02-27,2021-09-27
579 days,kein Impfschutz,54905,2020-02-27,2021-09-28
579 days,Impfschutz abgelaufen,23737,2020-02-27,2021-09-28
579 days,Partiell geimpft,4545,2020-02-27,2021-09-28
579 days,Vollständig geimpft,106143,2020-02-27,2021-09-28
579 days,Auffrischimpfung,4,2020-02-27,2021-09-28
579 days,durch Infektion geimpft,7401,2020-02-27,2021-09-28
580 days,kein Impfschutz,54604,2020-02-27,2021-09-29
580 days,Impfschutz abgelaufen,23830,2020-02-27,2021-09-29
580 days,Partiell geimpft,4027,2020-02-27,2021-09-29
580 days,Vollständig geimpft,106888,2020-02-27,2021-09-29
580 days,Auffrischimpfung,4,2020-02-27,2021-09-29
580 days,durch Infektion geimpft,7382,2020-02-27,2021-09-29
581 days,kein Impfschutz,54452,2020-02-27,2021-09-30
581 days,Impfschutz abgelaufen,24059,2020-02-27,2021-09-30
581 days,Partiell geimpft,3926,2020-02-27,2021-09-30
581 days,Vollständig geimpft,106941,2020-02-27,2021-09-30
581 days,Auffrischimpfung,4,2020-02-27,2021-09-30
581 days,durch Infektion geimpft,7353,2020-02-27,2021-09-30
582 days,kein Impfschutz,54278,2020-02-27,2021-10-01
582 days,Impfschutz abgelaufen,24761,2020-02-27,2021-10-01
582 days,Partiell geimpft,3401,2020-02-27,2021-10-01
582 days,Vollständig geimpft,106948,2020-02-27,2021-10-01
582 days,Auffrischimpfung,4,2020-02-27,2021-10-01
582 days,durch Infektion geimpft,7343,2020-02-27,2021-10-01
583 days,kein Impfschutz,54057,2020-02-27,2021-10-02
583 days,Impfschutz abgelaufen,24779,2020-02-27,2021-10-02
583 days,Partiell geimpft,3233,2020-02-27,2021-10-02
583 days,Vollständig geimpft,107330,2020-02-27,2021-10-02
583 days,Auffrischimpfung,4,2020-02-27,2021-10-02
583 days,durch Infektion geimpft,7332,2020-02-27,2021-10-02
584 days,kein Impfschutz,54053,2020-02-27,2021-10-03
584 days,Impfschutz abgelaufen,24821,2020-02-27,2021-10-03
584 days,Partiell geimpft,3233,2020-02-27,2021-10-03
584 days,Vollständig geimpft,107327,2020-02-27,2021-10-03
584 days,Auffrischimpfung,4,2020-02-27,2021-10-03
584 days,durch Infektion geimpft,7297,2020-02-27,2021-10-03
585 days,kein Impfschutz,53869,2020-02-27,2021-10-04
585 days,Impfschutz abgelaufen,24857,2020-02-27,2021-10-04
585 days,Partiell geimpft,3172,2020-02-27,2021-10-04
585 days,Vollständig geimpft,107554,2020-02-27,2021-10-04
585 days,Auffrischimpfung,4,2020-02-27,2021-10-04
585 days,durch Infektion geimpft,7279,2020-02-27,2021-10-04
586 days,kein Impfschutz,53736,2020-02-27,2021-10-05
586 days,Impfschutz abgelaufen,24925,2020-02-27,2021-10-05
586 days,Partiell geimpft,3108,2020-02-27,2021-10-05
586 days,Vollständig geimpft,107743,2020-02-27,2021-10-05
586 days,Auffrischimpfung,4,2020-02-27,2021-10-05
586 days,durch Infektion geimpft,7219,2020-02-27,2021-10-05
587 days,kein Impfschutz,53473,2020-02-27,2021-10-06
587 days,Impfschutz abgelaufen,25098,2020-02-27,2021-10-06
587 days,Partiell geimpft,2743,2020-02-27,2021-10-06
587 days,Vollständig geimpft,108233,2020-02-27,2021-10-06
587 days,Auffrischimpfung,4,2020-02-27,2021-10-06
587 days,durch Infektion geimpft,7184,2020-02-27,2021-10-06
588 days,kein Impfschutz,53334,2020-02-27,2021-10-07
588 days,Impfschutz abgelaufen,25348,2020-02-27,2021-10-07
588 days,Partiell geimpft,2630,2020-02-27,2021-10-07
588 days,Vollständig geimpft,108250,2020-02-27,2021-10-07
588 days,Auffrischimpfung,5,2020-02-27,2021-10-07
588 days,durch Infektion geimpft,7168,2020-02-27,2021-10-07
589 days,kein Impfschutz,53172,2020-02-27,2021-10-08
589 days,Impfschutz abgelaufen,26013,2020-02-27,2021-10-08
589 days,Partiell geimpft,2245,2020-02-27,2021-10-08
589 days,Vollständig geimpft,108134,2020-02-27,2021-10-08
589 days,Auffrischimpfung,11,2020-02-27,2021-10-08
589 days,durch Infektion geimpft,7160,2020-02-27,2021-10-08
590 days,kein Impfschutz,53030,2020-02-27,2021-10-09
590 days,Impfschutz abgelaufen,26091,2020-02-27,2021-10-09
590 days,Partiell geimpft,2015,2020-02-27,2021-10-09
590 days,Vollständig geimpft,108451,2020-02-27,2021-10-09
590 days,Auffrischimpfung,11,2020-02-27,2021-10-09
590 days,durch Infektion geimpft,7137,2020-02-27,2021-10-09
591 days,kein Impfschutz,53025,2020-02-27,2021-10-10
591 days,Impfschutz abgelaufen,26119,2020-02-27,2021-10-10
591 days,Partiell geimpft,2014,2020-02-27,2021-10-10
591 days,Vollständig geimpft,108449,2020-02-27,2021-10-10
591 days,Auffrischimpfung,11,2020-02-27,2021-10-10
591 days,durch Infektion geimpft,7117,2020-02-27,2021-10-10
592 days,kein Impfschutz,52976,2020-02-27,2021-10-11
592 days,Impfschutz abgelaufen,26145,2020-02-27,2021-10-11
592 days,Partiell geimpft,1954,2020-02-27,2021-10-11
592 days,Vollständig geimpft,108540,2020-02-27,2021-10-11
592 days,Auffrischimpfung,11,2020-02-27,2021-10-11
592 days,durch Infektion geimpft,7109,2020-02-27,2021-10-11
593 days,kein Impfschutz,52914,2020-02-27,2021-10-12
593 days,Impfschutz abgelaufen,26201,2020-02-27,2021-10-12
593 days,Partiell geimpft,1916,2020-02-27,2021-10-12
593 days,Vollständig geimpft,108620,2020-02-27,2021-10-12
593 days,Auffrischimpfung,11,2020-02-27,2021-10-12
593 days,durch Infektion geimpft,7073,2020-02-27,2021-10-12
594 days,kein Impfschutz,52699,2020-02-27,2021-10-13
594 days,Impfschutz abgelaufen,26290,2020-02-27,2021-10-13
594 days,Partiell geimpft,1359,2020-02-27,2021-10-13
594 days,Vollständig geimpft,109359,2020-02-27,2021-10-13
594 days,Auffrischimpfung,12,2020-02-27,2021-10-13
594 days,durch Infektion geimpft,7016,2020-02-27,2021-10-13
595 days,kein Impfschutz,52544,2020-02-27,2021-10-14
595 days,Impfschutz abgelaufen,26349,2020-02-27,2021-10-14
595 days,Partiell geimpft,672,2020-02-27,2021-10-14
595 days,Vollständig geimpft,110170,2020-02-27,2021-10-14
595 days,Auffrischimpfung,12,2020-02-27,2021-10-14
595 days,durch Infektion geimpft,6988,2020-02-27,2021-10-14
596 days,kein Impfschutz,52385,2020-02-27,2021-10-15
596 days,Impfschutz abgelaufen,26949,2020-02-27,2021-10-15
596 days,Partiell geimpft,71,2020-02-27,2021-10-15
596 days,Vollständig geimpft,110343,2020-02-27,2021-10-15
596 days,Auffrischimpfung,12,2020-02-27,2021-10-15
596 days,durch Infektion geimpft,6975,2020-02-27,2021-10-15
597 days,kein Impfschutz,52229,2020-02-27,2021-10-16
597 days,Impfschutz abgelaufen,26999,2020-02-27,2021-10-16
597 days,Vollständig geimpft,110541,2020-02-27,2021-10-16
597 days,Auffrischimpfung,12,2020-02-27,2021-10-16
597 days,durch Infektion geimpft,6954,2020-02-27,2021-10-16
598 days,kein Impfschutz,52222,2020-02-27,2021-10-17
598 days,Impfschutz abgelaufen,27041,2020-02-27,2021-10-17
598 days,Partiell geimpft,2,2020-02-27,2021-10-17
598 days,Vollständig geimpft,110537,2020-02-27,2021-10-17
598 days,Auffrischimpfung,12,2020-02-27,2021-10-17
598 days,durch Infektion geimpft,6921,2020-02-27,2021-10-17
599 days,kein Impfschutz,52152,2020-02-27,2021-10-18
599 days,Impfschutz abgelaufen,27058,2020-02-27,2021-10-18
599 days,Vollständig geimpft,110575,2020-02-27,2021-10-18
599 days,Auffrischimpfung,22,2020-02-27,2021-10-18
599 days,durch Infektion geimpft,6928,2020-02-27,2021-10-18
600 days,kein Impfschutz,52050,2020-02-27,2021-10-19
600 days,Impfschutz abgelaufen,27150,2020-02-27,2021-10-19
600 days,Vollständig geimpft,110619,2020-02-27,2021-10-19
600 days,Auffrischimpfung,22,2020-02-27,2021-10-19
600 days,durch Infektion geimpft,6894,2020-02-27,2021-10-19
601 days,kein Impfschutz,51874,2020-02-27,2021-10-20
601 days,Impfschutz abgelaufen,27279,2020-02-27,2021-10-20
601 days,Vollständig geimpft,110706,2020-02-27,2021-10-20
601 days,Auffrischimpfung,22,2020-02-27,2021-10-20
601 days,durch Infektion geimpft,6854,2020-02-27,2021-10-20
602 days,kein Impfschutz,51762,2020-02-27,2021-10-21
602 days,Impfschutz abgelaufen,27549,2020-02-27,2021-10-21
602 days,Vollständig geimpft,110567,2020-02-27,2021-10-21
602 days,Auffrischimpfung,22,2020-02-27,2021-10-21
602 days,durch Infektion geimpft,6835,2020-02-27,2021-10-21
603 days,kein Impfschutz,51579,2020-02-27,2021-10-22
603 days,Impfschutz abgelaufen,28477,2020-02-27,2021-10-22
603 days,Vollständig geimpft,109838,2020-02-27,2021-10-22
603 days,Auffrischimpfung,22,2020-02-27,2021-10-22
603 days,durch Infektion geimpft,6819,2020-02-27,2021-10-22
604 days,kein Impfschutz,51546,2020-02-27,2021-10-23
604 days,Impfschutz abgelaufen,29369,2020-02-27,2021-10-23
604 days,Vollständig geimpft,108973,2020-02-27,2021-10-23
604 days,Auffrischimpfung,21,2020-02-27,2021-10-23
604 days,durch Infektion geimpft,6826,2020-02-27,2021-10-23
605 days,kein Impfschutz,51534,2020-02-27,2021-10-24
605 days,Impfschutz abgelaufen,29445,2020-02-27,2021-10-24
605 days,Vollständig geimpft,108940,2020-02-27,2021-10-24
605 days,Auffrischimpfung,21,2020-02-27,2021-10-24
605 days,durch Infektion geimpft,6795,2020-02-27,2021-10-24
606 days,kein Impfschutz,51460,2020-02-27,2021-10-25
606 days,Impfschutz abgelaufen,29553,2020-02-27,2021-10-25
606 days,Vollständig geimpft,108932,2020-02-27,2021-10-25
606 days,Auffrischimpfung,21,2020-02-27,2021-10-25
606 days,durch Infektion geimpft,6769,2020-02-27,2021-10-25
607 days,kein Impfschutz,51427,2020-02-27,2021-10-26
607 days,Impfschutz abgelaufen,29840,2020-02-27,2021-10-26
607 days,Vollständig geimpft,108735,2020-02-27,2021-10-26
607 days,Auffrischimpfung,23,2020-02-27,2021-10-26
607 days,durch Infektion geimpft,6710,2020-02-27,2021-10-26
608 days,kein Impfschutz,51222,2020-02-27,2021-10-27
608 days,Impfschutz abgelaufen,30918,2020-02-27,2021-10-27
608 days,Vollständig geimpft,107874,2020-02-27,2021-10-27
608 days,Auffrischimpfung,23,2020-02-27,2021-10-27
608 days,durch Infektion geimpft,6698,2020-02-27,2021-10-27
609 days,kein Impfschutz,51126,2020-02-27,2021-10-28
609 days,Impfschutz abgelaufen,31071,2020-02-27,2021-10-28
609 days,Vollständig geimpft,107811,2020-02-27,2021-10-28
609 days,Auffrischimpfung,23,2020-02-27,2021-10-28
609 days,durch Infektion geimpft,6704,2020-02-27,2021-10-28
610 days,kein Impfschutz,50986,2020-02-27,2021-10-29
610 days,Impfschutz abgelaufen,31712,2020-02-27,2021-10-29
610 days,Vollständig geimpft,107298,2020-02-27,2021-10-29
610 days,Auffrischimpfung,23,2020-02-27,2021-10-29
610 days,durch Infektion geimpft,6716,2020-02-27,2021-10-29
611 days,kein Impfschutz,50844,2020-02-27,2021-10-30
611 days,Impfschutz abgelaufen,31813,2020-02-27,2021-10-30
611 days,Partiell geimpft,56,2020-02-27,2021-10-30
611 days,Vollständig geimpft,107293,2020-02-27,2021-10-30
611 days,Auffrischimpfung,23,2020-02-27,2021-10-30
611 days,durch Infektion geimpft,6706,2020-02-27,2021-10-30
612 days,kein Impfschutz,50835,2020-02-27,2021-10-31
612 days,Impfschutz abgelaufen,31880,2020-02-27,2021-10-31
612 days,Partiell geimpft,55,2020-02-27,2021-10-31
612 days,Vollständig geimpft,107256,2020-02-27,2021-10-31
612 days,Auffrischimpfung,23,2020-02-27,2021-10-31
612 days,durch Infektion geimpft,6686,2020-02-27,2021-10-31
613 days,kein Impfschutz,50762,2020-02-27,2021-11-01
613 days,Impfschutz abgelaufen,31944,2020-02-27,2021-11-01
613 days,Partiell geimpft,65,2020-02-27,2021-11-01
613 days,Vollständig geimpft,107274,2020-02-27,2021-11-01
613 days,Auffrischimpfung,23,2020-02-27,2021-11-01
613 days,durch Infektion geimpft,6667,2020-02-27,2021-11-01
614 days,kein Impfschutz,50719,2020-02-27,2021-11-02
614 days,Impfschutz abgelaufen,32092,2020-02-27,2021-11-02
614 days,Partiell geimpft,68,2020-02-27,2021-11-02
614 days,Vollständig geimpft,107174,2020-02-27,2021-11-02
614 days,Auffrischimpfung,23,2020-02-27,2021-11-02
614 days,durch Infektion geimpft,6659,2020-02-27,2021-11-02
615 days,kein Impfschutz,50540,2020-02-27,2021-11-03
615 days,Impfschutz abgelaufen,32210,2020-02-27,2021-11-03
615 days,Vollständig geimpft,107240,2020-02-27,2021-11-03
615 days,Auffrischimpfung,23,2020-02-27,2021-11-03
615 days,durch Infektion geimpft,6722,2020-02-27,2021-11-03
616 days,kein Impfschutz,50430,2020-02-27,2021-11-04
616 days,Impfschutz abgelaufen,32300,2020-02-27,2021-11-04
616 days,Vollständig geimpft,107114,2020-02-27,2021-11-04
616 days,Auffrischimpfung,113,2020-02-27,2021-11-04
616 days,durch Infektion geimpft,6778,2020-02-27,2021-11-04
617 days,kein Impfschutz,50330,2020-02-27,2021-11-05
617 days,Impfschutz abgelaufen,32550,2020-02-27,2021-11-05
617 days,Vollständig geimpft,106921,2020-02-27,2021-11-05
617 days,Auffrischimpfung,166,2020-02-27,2021-11-05
617 days,durch Infektion geimpft,6768,2020-02-27,2021-11-05
618 days,kein Impfschutz,50291,2020-02-27,2021-11-06
618 days,Impfschutz abgelaufen,33527,2020-02-27,2021-11-06
618 days,Vollständig geimpft,105949,2020-02-27,2021-11-06
618 days,Auffrischimpfung,169,2020-02-27,2021-11-06
618 days,durch Infektion geimpft,6799,2020-02-27,2021-11-06
619 days,kein Impfschutz,50272,2020-02-27,2021-11-07
619 days,Impfschutz abgelaufen,33580,2020-02-27,2021-11-07
619 days,Vollständig geimpft,105904,2020-02-27,2021-11-07
619 days,Auffrischimpfung,169,2020-02-27,2021-11-07
619 days,durch Infektion geimpft,6810,2020-02-27,2021-11-07
620 days,kein Impfschutz,50122,2020-02-27,2021-11-08
620 days,Impfschutz abgelaufen,33618,2020-02-27,2021-11-08
620 days,Vollständig geimpft,105953,2020-02-27,2021-11-08
620 days,Auffrischimpfung,179,2020-02-27,2021-11-08
620 days,durch Infektion geimpft,6863,2020-02-27,2021-11-08
621 days,kein Impfschutz,49941,2020-02-27,2021-11-09
621 days,Impfschutz abgelaufen,34665,2020-02-27,2021-11-09
621 days,Partiell geimpft,1,2020-02-27,2021-11-09
621 days,Vollständig geimpft,104939,2020-02-27,2021-11-09
621 days,Auffrischimpfung,229,2020-02-27,2021-11-09
621 days,durch Infektion geimpft,6960,2020-02-27,2021-11-09
622 days,kein Impfschutz,49737,2020-02-27,2021-11-10
622 days,Impfschutz abgelaufen,35274,2020-02-27,2021-11-10
622 days,Vollständig geimpft,104410,2020-02-27,2021-11-10
622 days,Auffrischimpfung,257,2020-02-27,2021-11-10
622 days,durch Infektion geimpft,7057,2020-02-27,2021-11-10
623 days,kein Impfschutz,49616,2020-02-27,2021-11-11
623 days,Impfschutz abgelaufen,35516,2020-02-27,2021-11-11
623 days,Vollständig geimpft,104018,2020-02-27,2021-11-11
623 days,Auffrischimpfung,396,2020-02-27,2021-11-11
623 days,durch Infektion geimpft,7189,2020-02-27,2021-11-11
624 days,kein Impfschutz,49488,2020-02-27,2021-11-12
624 days,Impfschutz abgelaufen,35539,2020-02-27,2021-11-12
624 days,Vollständig geimpft,103917,2020-02-27,2021-11-12
624 days,Auffrischimpfung,543,2020-02-27,2021-11-12
624 days,durch Infektion geimpft,7248,2020-02-27,2021-11-12
625 days,kein Impfschutz,49341,2020-02-27,2021-11-13
625 days,Impfschutz abgelaufen,35628,2020-02-27,2021-11-13
625 days,Vollständig geimpft,103872,2020-02-27,2021-11-13
625 days,Auffrischimpfung,595,2020-02-27,2021-11-13
625 days,durch Infektion geimpft,7299,2020-02-27,2021-11-13
626 days,kein Impfschutz,49264,2020-02-27,2021-11-14
626 days,Impfschutz abgelaufen,35695,2020-02-27,2021-11-14
626 days,Partiell geimpft,19,2020-02-27,2021-11-14
626 days,Vollständig geimpft,103841,2020-02-27,2021-11-14
626 days,Auffrischimpfung,598,2020-02-27,2021-11-14
626 days,durch Infektion geimpft,7318,2020-02-27,2021-11-14
627 days,kein Impfschutz,49167,2020-02-27,2021-11-15
627 days,Impfschutz abgelaufen,35307,2020-02-27,2021-11-15
627 days,Vollständig geimpft,102960,2020-02-27,2021-11-15
627 days,Auffrischimpfung,1887,2020-02-27,2021-11-15
627 days,durch Infektion geimpft,7414,2020-02-27,2021-11-15
628 days,kein Impfschutz,48998,2020-02-27,2021-11-16
628 days,Impfschutz abgelaufen,36062,2020-02-27,2021-11-16
628 days,Partiell geimpft,19,2020-02-27,2021-11-16
628 days,Vollständig geimpft,100705,2020-02-27,2021-11-16
628 days,Auffrischimpfung,3357,2020-02-27,2021-11-16
628 days,durch Infektion geimpft,7594,2020-02-27,2021-11-16
629 days,kein Impfschutz,48810,2020-02-27,2021-11-17
629 days,Impfschutz abgelaufen,36680,2020-02-27,2021-11-17
629 days,Vollständig geimpft,98741,2020-02-27,2021-11-17
629 days,Auffrischimpfung,4664,2020-02-27,2021-11-17
629 days,durch Infektion geimpft,7840,2020-02-27,2021-11-17
630 days,kein Impfschutz,48632,2020-02-27,2021-11-18
630 days,Impfschutz abgelaufen,37192,2020-02-27,2021-11-18
630 days,Partiell geimpft,10,2020-02-27,2021-11-18
630 days,Vollständig geimpft,97192,2020-02-27,2021-11-18
630 days,Auffrischimpfung,5624,2020-02-27,2021-11-18
630 days,durch Infektion geimpft,8085,2020-02-27,2021-11-18
631 days,kein Impfschutz,48437,2020-02-27,2021-11-19
631 days,Impfschutz abgelaufen,37942,2020-02-27,2021-11-19
631 days,Vollständig geimpft,95853,2020-02-27,2021-11-19
631 days,Auffrischimpfung,6194,2020-02-27,2021-11-19
631 days,durch Infektion geimpft,8309,2020-02-27,2021-11-19
632 days,kein Impfschutz,48356,2020-02-27,2021-11-20
632 days,Impfschutz abgelaufen,39088,2020-02-27,2021-11-20
632 days,Partiell geimpft,10,2020-02-27,2021-11-20
632 days,Vollständig geimpft,94603,2020-02-27,2021-11-20
632 days,Auffrischimpfung,6235,2020-02-27,2021-11-20
632 days,durch Infektion geimpft,8443,2020-02-27,2021-11-20
633 days,kein Impfschutz,48311,2020-02-27,2021-11-21
633 days,Impfschutz abgelaufen,40653,2020-02-27,2021-11-21
633 days,Partiell geimpft,10,2020-02-27,2021-11-21
633 days,Vollständig geimpft,93004,2020-02-27,2021-11-21
633 days,Auffrischimpfung,6234,2020-02-27,2021-11-21
633 days,durch Infektion geimpft,8523,2020-02-27,2021-11-21
634 days,kein Impfschutz,48159,2020-02-27,2021-11-22
634 days,Impfschutz abgelaufen,41008,2020-02-27,2021-11-22
634 days,Partiell geimpft,25,2020-02-27,2021-11-22
634 days,Vollständig geimpft,91679,2020-02-27,2021-11-22
634 days,Auffrischimpfung,7118,2020-02-27,2021-11-22
634 days,durch Infektion geimpft,8746,2020-02-27,2021-11-22
635 days,kein Impfschutz,47975,2020-02-27,2021-11-23
635 days,Impfschutz abgelaufen,41535,2020-02-27,2021-11-23
635 days,Partiell geimpft,69,2020-02-27,2021-11-23
635 days,Vollständig geimpft,89751,2020-02-27,2021-11-23
635 days,Auffrischimpfung,8405,2020-02-27,2021-11-23
635 days,durch Infektion geimpft,9000,2020-02-27,2021-11-23
636 days,kein Impfschutz,47726,2020-02-27,2021-11-24
636 days,Impfschutz abgelaufen,41731,2020-02-27,2021-11-24
636 days,Vollständig geimpft,88190,2020-02-27,2021-11-24
636 days,Auffrischimpfung,9756,2020-02-27,2021-11-24
636 days,durch Infektion geimpft,9332,2020-02-27,2021-11-24
637 days,kein Impfschutz,47549,2020-02-27,2021-11-25
637 days,Impfschutz abgelaufen,42847,2020-02-27,2021-11-25
637 days,Partiell geimpft,21,2020-02-27,2021-11-25
637 days,Vollständig geimpft,86129,2020-02-27,2021-11-25
637 days,Auffrischimpfung,10643,2020-02-27,2021-11-25
637 days,durch Infektion geimpft,9546,2020-02-27,2021-11-25
638 days,kein Impfschutz,47331,2020-02-27,2021-11-26
638 days,Impfschutz abgelaufen,42985,2020-02-27,2021-11-26
638 days,Vollständig geimpft,85150,2020-02-27,2021-11-26
638 days,Auffrischimpfung,11390,2020-02-27,2021-11-26
638 days,durch Infektion geimpft,9879,2020-02-27,2021-11-26
639 days,kein Impfschutz,47173,2020-02-27,2021-11-27
639 days,Impfschutz abgelaufen,42775,2020-02-27,2021-11-27
639 days,Vollständig geimpft,84815,2020-02-27,2021-11-27
639 days,Auffrischimpfung,11928,2020-02-27,2021-11-27
639 days,durch Infektion geimpft,10044,2020-02-27,2021-11-27
640 days,kein Impfschutz,47131,2020-02-27,2021-11-28
640 days,Impfschutz abgelaufen,44376,2020-02-27,2021-11-28
640 days,Vollständig geimpft,83108,2020-02-27,2021-11-28
640 days,Auffrischimpfung,11918,2020-02-27,2021-11-28
640 days,durch Infektion geimpft,10202,2020-02-27,2021-11-28
641 days,kein Impfschutz,46966,2020-02-27,2021-11-29
641 days,Impfschutz abgelaufen,43854,2020-02-27,2021-11-29
641 days,Partiell geimpft,21,2020-02-27,2021-11-29
641 days,Vollständig geimpft,82488,2020-02-27,2021-11-29
641 days,Auffrischimpfung,12949,2020-02-27,2021-11-29
641 days,durch Infektion geimpft,10457,2020-02-27,2021-11-29
642 days,kein Impfschutz,46733,2020-02-27,2021-11-30
642 days,Impfschutz abgelaufen,44226,2020-02-27,2021-11-30
642 days,Partiell geimpft,77,2020-02-27,2021-11-30
642 days,Vollständig geimpft,80544,2020-02-27,2021-11-30
642 days,Auffrischimpfung,14346,2020-02-27,2021-11-30
642 days,durch Infektion geimpft,10809,2020-02-27,2021-11-30
643 days,kein Impfschutz,46471,2020-02-27,2021-12-01
643 days,Impfschutz abgelaufen,44587,2020-02-27,2021-12-01
643 days,Partiell geimpft,47,2020-02-27,2021-12-01
643 days,Vollständig geimpft,78792,2020-02-27,2021-12-01
643 days,Auffrischimpfung,15691,2020-02-27,2021-12-01
643 days,durch Infektion geimpft,11147,2020-02-27,2021-12-01
644 days,kein Impfschutz,46263,2020-02-27,2021-12-02
644 days,Impfschutz abgelaufen,44012,2020-02-27,2021-12-02
644 days,Partiell geimpft,99,2020-02-27,2021-12-02
644 days,Vollständig geimpft,78211,2020-02-27,2021-12-02
644 days,Auffrischimpfung,16680,2020-02-27,2021-12-02
644 days,durch Infektion geimpft,11470,2020-02-27,2021-12-02
645 days,kein Impfschutz,46022,2020-02-27,2021-12-03
645 days,Impfschutz abgelaufen,44704,2020-02-27,2021-12-03
645 days,Partiell geimpft,79,2020-02-27,2021-12-03
645 days,Vollständig geimpft,76347,2020-02-27,2021-12-03
645 days,Auffrischimpfung,17721,2020-02-27,2021-12-03
645 days,durch Infektion geimpft,11862,2020-02-27,2021-12-03
