day,status,count,first_day,date
520 days,Grundimmunisiert,100581,2020-02-27,2021-07-31
520 days,Auffrischimpfung,4,2020-02-27,2021-07-31
520 days,durch Infektion immunisiert,13383,2020-02-27,2021-07-31
521 days,keine Immunität,47725,2020-02-27,2021-08-01
521 days,Impfschutz abgelaufen,29248,2020-02-27,2021-08-01
521 days,Partiell geimpft,5813,2020-02-27,2021-08-01
521 days,Grundimmunisiert,100572,2020-02-27,2021-08-01
521 days,Auffrischimpfung,4,2020-02-27,2021-08-01
521 days,durch Infektion immunisiert,13373,2020-02-27,2021-08-01
522 days,keine Immunität,46924,2020-02-27,2021-08-02
522 days,Impfschutz abgelaufen,29330,2020-02-27,2021-08-02
522 days,Partiell geimpft,5944,2020-02-27,2021-08-02
522 days,Grundimmunisiert,101119,2020-02-27,2021-08-02
522 days,Auffrischimpfung,4,2020-02-27,2021-08-02
522 days,durch Infektion immunisiert,13414,2020-02-27,2021-08-02
523 days,keine Immunität,46830,2020-02-27,2021-08-03
523 days,Impfschutz abgelaufen,29398,2020-02-27,2021-08-03
523 days,Partiell geimpft,3571,2020-02-27,2021-08-03
523 days,Grundimmunisiert,103506,2020-02-27,2021-08-03
523 days,Auffrischimpfung,4,2020-02-27,2021-08-03
523 days,durch Infektion immunisiert,13426,2020-02-27,2021-08-03
524 days,keine Immunität,46767,2020-02-27,2021-08-04
524 days,Impfschutz abgelaufen,29417,2020-02-27,2021-08-04
524 days,Partiell geimpft,3565,2020-02-27,2021-08-04
524 days,Grundimmunisiert,103501,2020-02-27,2021-08-04
524 days,Auffrischimpfung,4,2020-02-27,2021-08-04
524 days,durch Infektion immunisiert,13481,2020-02-27,2021-08-04
525 days,keine Immunität,46689,2020-02-27,2021-08-05
525 days,Impfschutz abgelaufen,29484,2020-02-27,2021-08-05
525 days,Partiell geimpft,3551,2020-02-27,2021-08-05
525 days,Grundimmunisiert,103498,2020-02-27,2021-08-05
525 days,Auffrischimpfung,4,2020-02-27,2021-08-05
525 days,durch Infektion immunisiert,13509,2020-02-27,2021-08-05
526 days,keine Immunität,45941,2020-02-27,2021-08-06
526 days,Impfschutz abgelaufen,29477,2020-02-27,2021-08-06
526 days,Partiell geimpft,3599,2020-02-27,2021-08-06
526 days,Grundimmunisiert,104111,2020-02-27,2021-08-06
526 days,Auffrischimpfung,4,2020-02-27,2021-08-06
526 days,durch Infektion immunisiert,13603,2020-02-27,2021-08-06
527 days,keine Immunität,45895,2020-02-27,2021-08-07
527 days,Impfschutz abgelaufen,29488,2020-02-27,2021-08-07
527 days,Partiell geimpft,3596,2020-02-27,2021-08-07
527 days,Grundimmunisiert,104094,2020-02-27,2021-08-07
527 days,Auffrischimpfung,4,2020-02-27,2021-08-07
527 days,durch Infektion immunisiert,13658,2020-02-27,2021-08-07
528 days,keine Immunität,45845,2020-02-27,2021-08-08
528 days,Impfschutz abgelaufen,29526,2020-02-27,2021-08-08
528 days,Partiell geimpft,3595,2020-02-27,2021-08-08
528 days,Grundimmunisiert,104081,2020-02-27,2021-08-08
528 days,Auffrischimpfung,4,2020-02-27,2021-08-08
528 days,durch Infektion immunisiert,13684,2020-02-27,2021-08-08
529 days,keine Immunität,45774,2020-02-27,2021-08-09
529 days,Impfschutz abgelaufen,29585,2020-02-27,2021-08-09
529 days,Partiell geimpft,3585,2020-02-27,2021-08-09
529 days,Grundimmunisiert,104069,2020-02-27,2021-08-09
529 days,Auffrischimpfung,4,2020-02-27,2021-08-09
529 days,durch Infektion immunisiert,13718,2020-02-27,2021-08-09
530 days,keine Immunität,45690,2020-02-27,2021-08-10
530 days,Impfschutz abgelaufen,29593,2020-02-27,2021-08-10
530 days,Partiell geimpft,3559,2020-02-27,2021-08-10
530 days,Grundimmunisiert,104065,2020-02-27,2021-08-10
530 days,Auffrischimpfung,4,2020-02-27,2021-08-10
530 days,durch Infektion immunisiert,13824,2020-02-27,2021-08-10
531 days,keine Immunität,45047,2020-02-27,2021-08-11
531 days,Impfschutz abgelaufen,29605,2020-02-27,2021-08-11
531 days,Partiell geimpft,3892,2020-02-27,2021-08-11
531 days,Grundimmunisiert,104252,2020-02-27,2021-08-11
531 days,Auffrischimpfung,4,2020-02-27,2021-08-11
531 days,durch Infektion immunisiert,13935,2020-02-27,2021-08-11
532 days,keine Immunität,44940,2020-02-27,2021-08-12
532 days,Impfschutz abgelaufen,30170,2020-02-27,2021-08-12
532 days,Partiell geimpft,3880,2020-02-27,2021-08-12
532 days,Grundimmunisiert,103725,2020-02-27,2021-08-12
532 days,Auffrischimpfung,4,2020-02-27,2021-08-12
532 days,durch Infektion immunisiert,14016,2020-02-27,2021-08-12
533 days,keine Immunität,44055,2020-02-27,2021-08-13
533 days,Impfschutz abgelaufen,30629,2020-02-27,2021-08-13
533 days,Partiell geimpft,3458,2020-02-27,2021-08-13
533 days,Grundimmunisiert,104417,2020-02-27,2021-08-13
533 days,Auffrischimpfung,4,2020-02-27,2021-08-13
533 days,durch Infektion immunisiert,14172,2020-02-27,2021-08-13
534 days,keine Immunität,43961,2020-02-27,2021-08-14
534 days,Impfschutz abgelaufen,31726,2020-02-27,2021-08-14
534 days,Partiell geimpft,3465,2020-02-27,2021-08-14
534 days,Grundimmunisiert,103280,2020-02-27,2021-08-14
534 days,Auffrischimpfung,4,2020-02-27,2021-08-14
534 days,durch Infektion immunisiert,14299,2020-02-27,2021-08-14
535 days,keine Immunität,43887,2020-02-27,2021-08-15
535 days,Impfschutz abgelaufen,32726,2020-02-27,2021-08-15
535 days,Partiell geimpft,3465,2020-02-27,2021-08-15
535 days,Grundimmunisiert,102269,2020-02-27,2021-08-15
535 days,Auffrischimpfung,4,2020-02-27,2021-08-15
535 days,durch Infektion immunisiert,14384,2020-02-27,2021-08-15
536 days,keine Immunität,43702,2020-02-27,2021-08-16
536 days,Impfschutz abgelaufen,32697,2020-02-27,2021-08-16
536 days,Partiell geimpft,3452,2020-02-27,2021-08-16
536 days,Grundimmunisiert,102231,2020-02-27,2021-08-16
536 days,Auffrischimpfung,4,2020-02-27,2021-08-16
536 days,durch Infektion immunisiert,14649,2020-02-27,2021-08-16
537 days,keine Immunität,43574,2020-02-27,2021-08-17
537 days,Impfschutz abgelaufen,32756,2020-02-27,2021-08-17
537 days,Partiell geimpft,3436,2020-02-27,2021-08-17
537 days,Grundimmunisiert,102091,2020-02-27,2021-08-17
537 days,Auffrischimpfung,4,2020-02-27,2021-08-17
537 days,durch Infektion immunisiert,14874,2020-02-27,2021-08-17
538 days,keine Immunität,42799,2020-02-27,2021-08-18
538 days,Impfschutz abgelaufen,33767,2020-02-27,2021-08-18
538 days,Partiell geimpft,3481,2020-02-27,2021-08-18
538 days,Grundimmunisiert,101574,2020-02-27,2021-08-18
538 days,Auffrischimpfung,3,2020-02-27,2021-08-18
538 days,durch Infektion immunisiert,15111,2020-02-27,2021-08-18
539 days,keine Immunität,42647,2020-02-27,2021-08-19
539 days,Impfschutz abgelaufen,33879,2020-02-27,2021-08-19
539 days,Partiell geimpft,3482,2020-02-27,2021-08-19
539 days,Grundimmunisiert,101349,2020-02-27,2021-08-19
539 days,Auffrischimpfung,3,2020-02-27,2021-08-19
539 days,durch Infektion immunisiert,15375,2020-02-27,2021-08-19
540 days,keine Immunität,41757,2020-02-27,2021-08-20
540 days,Impfschutz abgelaufen,34021,2020-02-27,2021-08-20
540 days,Partiell geimpft,2840,2020-02-27,2021-08-20
540 days,Grundimmunisiert,102602,2020-02-27,2021-08-20
540 days,Auffrischimpfung,3,2020-02-27,2021-08-20
540 days,durch Infektion immunisiert,15512,2020-02-27,2021-08-20
541 days,keine Immunität,41653,2020-02-27,2021-08-21
541 days,Impfschutz abgelaufen,33986,2020-02-27,2021-08-21
541 days,Partiell geimpft,2837,2020-02-27,2021-08-21
541 days,Grundimmunisiert,102547,2020-02-27,2021-08-21
541 days,Auffrischimpfung,3,2020-02-27,2021-08-21
541 days,durch Infektion immunisiert,15709,2020-02-27,2021-08-21
542 days,keine Immunität,41612,2020-02-27,2021-08-22
542 days,Impfschutz abgelaufen,33976,2020-02-27,2021-08-22
542 days,Partiell geimpft,2837,2020-02-27,2021-08-22
542 days,Grundimmunisiert,102529,2020-02-27,2021-08-22
542 days,Auffrischimpfung,3,2020-02-27,2021-08-22
542 days,durch Infektion immunisiert,15778,2020-02-27,2021-08-22
543 days,keine Immunität,41492,2020-02-27,2021-08-23
543 days,Impfschutz abgelaufen,33945,2020-02-27,2021-08-23
543 days,Partiell geimpft,2854,2020-02-27,2021-08-23
543 days,Grundimmunisiert,102509,2020-02-27,2021-08-23
543 days,Auffrischimpfung,3,2020-02-27,2021-08-23
543 days,durch Infektion immunisiert,15932,2020-02-27,2021-08-23
544 days,keine Immunität,41313,2020-02-27,2021-08-24
544 days,Impfschutz abgelaufen,34107,2020-02-27,2021-08-24
544 days,Partiell geimpft,2876,2020-02-27,2021-08-24
544 days,Grundimmunisiert,102288,2020-02-27,2021-08-24
544 days,Auffrischimpfung,3,2020-02-27,2021-08-24
544 days,durch Infektion immunisiert,16148,2020-02-27,2021-08-24
545 days,keine Immunität,40723,2020-02-27,2021-08-25
545 days,Impfschutz abgelaufen,34268,2020-02-27,2021-08-25
545 days,Partiell geimpft,2641,2020-02-27,2021-08-25
545 days,Grundimmunisiert,102739,2020-02-27,2021-08-25
545 days,Auffrischimpfung,3,2020-02-27,2021-08-25
545 days,durch Infektion immunisiert,16361,2020-02-27,2021-08-25
546 days,keine Immunität,40585,2020-02-27,2021-08-26
546 days,Impfschutz abgelaufen,34639,2020-02-27,2021-08-26
546 days,Partiell geimpft,2653,2020-02-27,2021-08-26
546 days,Grundimmunisiert,102280,2020-02-27,2021-08-26
546 days,Auffrischimpfung,3,2020-02-27,2021-08-26
546 days,durch Infektion immunisiert,16575,2020-02-27,2021-08-26
547 days,keine Immunität,39553,2020-02-27,2021-08-27
547 days,Impfschutz abgelaufen,34857,2020-02-27,2021-08-27
547 days,Partiell geimpft,2619,2020-02-27,2021-08-27
547 days,Grundimmunisiert,102990,2020-02-27,2021-08-27
547 days,Auffrischimpfung,3,2020-02-27,2021-08-27
547 days,durch Infektion immunisiert,16713,2020-02-27,2021-08-27
548 days,keine Immunität,39124,2020-02-27,2021-08-28
548 days,Impfschutz abgelaufen,34834,2020-02-27,2021-08-28
548 days,Partiell geimpft,2931,2020-02-27,2021-08-28
548 days,Grundimmunisiert,102998,2020-02-27,2021-08-28
548 days,Auffrischimpfung,3,2020-02-27,2021-08-28
548 days,durch Infektion immunisiert,16845,2020-02-27,2021-08-28
549 days,keine Immunität,38898,2020-02-27,2021-08-29
549 days,Impfschutz abgelaufen,34845,2020-02-27,2021-08-29
549 days,Partiell geimpft,3070,2020-02-27,2021-08-29
549 days,Grundimmunisiert,103028,2020-02-27,2021-08-29
549 days,Auffrischimpfung,3,2020-02-27,2021-08-29
549 days,durch Infektion immunisiert,16891,2020-02-27,2021-08-29
550 days,keine Immunität,38639,2020-02-27,2021-08-30
550 days,Impfschutz abgelaufen,34861,2020-02-27,2021-08-30
550 days,Partiell geimpft,3210,2020-02-27,2021-08-30
550 days,Grundimmunisiert,103076,2020-02-27,2021-08-30
550 days,Auffrischimpfung,3,2020-02-27,2021-08-30
550 days,durch Infektion immunisiert,16946,2020-02-27,2021-08-30
551 days,keine Immunität,38332,2020-02-27,2021-08-31
551 days,Impfschutz abgelaufen,35046,2020-02-27,2021-08-31
551 days,Partiell geimpft,3395,2020-02-27,2021-08-31
551 days,Grundimmunisiert,102891,2020-02-27,2021-08-31
551 days,Auffrischimpfung,3,2020-02-27,2021-08-31
551 days,durch Infektion immunisiert,17068,2020-02-27,2021-08-31
552 days,keine Immunität,37489,2020-02-27,2021-09-01
552 days,Impfschutz abgelaufen,35303,2020-02-27,2021-09-01
552 days,Partiell geimpft,3401,2020-02-27,2021-09-01
552 days,Grundimmunisiert,103393,2020-02-27,2021-09-01
552 days,Auffrischimpfung,3,2020-02-27,2021-09-01
552 days,durch Infektion immunisiert,17146,2020-02-27,2021-09-01
553 days,keine Immunität,37209,2020-02-27,2021-09-02
553 days,Impfschutz abgelaufen,35807,2020-02-27,2021-09-02
553 days,Partiell geimpft,3588,2020-02-27,2021-09-02
553 days,Grundimmunisiert,102930,2020-02-27,2021-09-02
553 days,Auffrischimpfung,3,2020-02-27,2021-09-02
553 days,durch Infektion immunisiert,17198,2020-02-27,2021-09-02
554 days,keine Immunität,36589,2020-02-27,2021-09-03
554 days,Impfschutz abgelaufen,35763,2020-02-27,2021-09-03
554 days,Partiell geimpft,3288,2020-02-27,2021-09-03
554 days,Grundimmunisiert,103724,2020-02-27,2021-09-03
554 days,Auffrischimpfung,3,2020-02-27,2021-09-03
554 days,durch Infektion immunisiert,17368,2020-02-27,2021-09-03
555 days,keine Immunität,36218,2020-02-27,2021-09-04
555 days,Impfschutz abgelaufen,35763,2020-02-27,2021-09-04
555 days,Partiell geimpft,3538,2020-02-27,2021-09-04
555 days,Grundimmunisiert,103753,2020-02-27,2021-09-04
555 days,Auffrischimpfung,3,2020-02-27,2021-09-04
555 days,durch Infektion immunisiert,17460,2020-02-27,2021-09-04
556 days,keine Immunität,36184,2020-02-27,2021-09-05
556 days,Impfschutz abgelaufen,35806,2020-02-27,2021-09-05
556 days,Partiell geimpft,3538,2020-02-27,2021-09-05
556 days,Grundimmunisiert,103742,2020-02-27,2021-09-05
556 days,Auffrischimpfung,3,2020-02-27,2021-09-05
556 days,durch Infektion immunisiert,17462,2020-02-27,2021-09-05
557 days,keine Immunität,35957,2020-02-27,2021-09-06
557 days,Impfschutz abgelaufen,35787,2020-02-27,2021-09-06
557 days,Partiell geimpft,3623,2020-02-27,2021-09-06
557 days,Grundimmunisiert,103787,2020-02-27,2021-09-06
557 days,Auffrischimpfung,3,2020-02-27,2021-09-06
557 days,durch Infektion immunisiert,17578,2020-02-27,2021-09-06
558 days,keine Immunität,35701,2020-02-27,2021-09-07
558 days,Impfschutz abgelaufen,36272,2020-02-27,2021-09-07
558 days,Partiell geimpft,3720,2020-02-27,2021-09-07
558 days,Grundimmunisiert,103343,2020-02-27,2021-09-07
558 days,Auffrischimpfung,3,2020-02-27,2021-09-07
558 days,durch Infektion immunisiert,17696,2020-02-27,2021-09-07
559 days,keine Immunität,34972,2020-02-27,2021-09-08
559 days,Impfschutz abgelaufen,36755,2020-02-27,2021-09-08
559 days,Partiell geimpft,3788,2020-02-27,2021-09-08
559 days,Grundimmunisiert,103441,2020-02-27,2021-09-08
559 days,Auffrischimpfung,3,2020-02-27,2021-09-08
559 days,durch Infektion immunisiert,17776,2020-02-27,2021-09-08
560 days,keine Immunität,34630,2020-02-27,2021-09-09
560 days,Impfschutz abgelaufen,36757,2020-02-27,2021-09-09
560 days,Partiell geimpft,3970,2020-02-27,2021-09-09
560 days,Grundimmunisiert,103477,2020-02-27,2021-09-09
560 days,Auffrischimpfung,3,2020-02-27,2021-09-09
560 days,durch Infektion immunisiert,17898,2020-02-27,2021-09-09
561 days,keine Immunität,33870,2020-02-27,2021-09-10
561 days,Impfschutz abgelaufen,36780,2020-02-27,2021-09-10
561 days,Partiell geimpft,4467,2020-02-27,2021-09-10
561 days,Grundimmunisiert,103587,2020-02-27,2021-09-10
561 days,Auffrischimpfung,4,2020-02-27,2021-09-10
561 days,durch Infektion immunisiert,18027,2020-02-27,2021-09-10
562 days,keine Immunität,33466,2020-02-27,2021-09-11
562 days,Impfschutz abgelaufen,36793,2020-02-27,2021-09-11
562 days,Partiell geimpft,4770,2020-02-27,2021-09-11
562 days,Grundimmunisiert,103644,2020-02-27,2021-09-11
562 days,Auffrischimpfung,4,2020-02-27,2021-09-11
562 days,durch Infektion immunisiert,18058,2020-02-27,2021-09-11
563 days,keine Immunität,33443,2020-02-27,2021-09-12
563 days,Impfschutz abgelaufen,36828,2020-02-27,2021-09-12
563 days,Partiell geimpft,4769,2020-02-27,2021-09-12
563 days,Grundimmunisiert,103634,2020-02-27,2021-09-12
563 days,Auffrischimpfung,4,2020-02-27,2021-09-12
563 days,durch Infektion immunisiert,18057,2020-02-27,2021-09-12
564 days,keine Immunität,33253,2020-02-27,2021-09-13
564 days,Impfschutz abgelaufen,36844,2020-02-27,2021-09-13
564 days,Partiell geimpft,4889,2020-02-27,2021-09-13
564 days,Grundimmunisiert,103649,2020-02-27,2021-09-13
564 days,Auffrischimpfung,4,2020-02-27,2021-09-13
564 days,durch Infektion immunisiert,18096,2020-02-27,2021-09-13
565 days,keine Immunität,33070,2020-02-27,2021-09-14
565 days,Impfschutz abgelaufen,36973,2020-02-27,2021-09-14
565 days,Partiell geimpft,5006,2020-02-27,2021-09-14
565 days,Grundimmunisiert,103597,2020-02-27,2021-09-14
565 days,Auffrischimpfung,4,2020-02-27,2021-09-14
565 days,durch Infektion immunisiert,18085,2020-02-27,2021-09-14
566 days,keine Immunität,32219,2020-02-27,2021-09-15
566 days,Impfschutz abgelaufen,37047,2020-02-27,2021-09-15
566 days,Partiell geimpft,5080,2020-02-27,2021-09-15
566 days,Grundimmunisiert,104253,2020-02-27,2021-09-15
566 days,Auffrischimpfung,4,2020-02-27,2021-09-15
566 days,durch Infektion immunisiert,18132,2020-02-27,2021-09-15
567 days,keine Immunität,31553,2020-02-27,2021-09-16
567 days,Impfschutz abgelaufen,37200,2020-02-27,2021-09-16
567 days,Partiell geimpft,5586,2020-02-27,2021-09-16
567 days,Grundimmunisiert,104242,2020-02-27,2021-09-16
567 days,Auffrischimpfung,4,2020-02-27,2021-09-16
567 days,durch Infektion immunisiert,18150,2020-02-27,2021-09-16
568 days,keine Immunität,30908,2020-02-27,2021-09-17
568 days,Impfschutz abgelaufen,37294,2020-02-27,2021-09-17
568 days,Partiell geimpft,4687,2020-02-27,2021-09-17
568 days,Grundimmunisiert,105692,2020-02-27,2021-09-17
568 days,Auffrischimpfung,4,2020-02-27,2021-09-17
568 days,durch Infektion immunisiert,18150,2020-02-27,2021-09-17
569 days,keine Immunität,30504,2020-02-27,2021-09-18
569 days,Impfschutz abgelaufen,37337,2020-02-27,2021-09-18
569 days,Partiell geimpft,4964,2020-02-27,2021-09-18
569 days,Grundimmunisiert,105751,2020-02-27,2021-09-18
569 days,Auffrischimpfung,4,2020-02-27,2021-09-18
569 days,durch Infektion immunisiert,18175,2020-02-27,2021-09-18
570 days,keine Immunität,30498,2020-02-27,2021-09-19
570 days,Impfschutz abgelaufen,37430,2020-02-27,2021-09-19
570 days,Partiell geimpft,4965,2020-02-27,2021-09-19
570 days,Grundimmunisiert,105746,2020-02-27,2021-09-19
570 days,Auffrischimpfung,4,2020-02-27,2021-09-19
570 days,durch Infektion immunisiert,18092,2020-02-27,2021-09-19
571 days,keine Immunität,30334,2020-02-27,2021-09-20
571 days,Impfschutz abgelaufen,37506,2020-02-27,2021-09-20
571 days,Partiell geimpft,5081,2020-02-27,2021-09-20
571 days,Grundimmunisiert,105776,2020-02-27,2021-09-20
571 days,Auffrischimpfung,4,2020-02-27,2021-09-20
571 days,durch Infektion immunisiert,18034,2020-02-27,2021-09-20
572 days,keine Immunität,29918,2020-02-27,2021-09-21
572 days,Impfschutz abgelaufen,37589,2020-02-27,2021-09-21
572 days,Partiell geimpft,5401,2020-02-27,2021-09-21
572 days,Grundimmunisiert,105817,2020-02-27,2021-09-21
572 days,Auffrischimpfung,4,2020-02-27,2021-09-21
572 days,durch Infektion immunisiert,18006,2020-02-27,2021-09-21
573 days,keine Immunität,29486,2020-02-27,2021-09-22
573 days,Impfschutz abgelaufen,37666,2020-02-27,2021-09-22
573 days,Partiell geimpft,5304,2020-02-27,2021-09-22
573 days,Grundimmunisiert,106286,2020-02-27,2021-09-22
573 days,Auffrischimpfung,4,2020-02-27,2021-09-22
573 days,durch Infektion immunisiert,17989,2020-02-27,2021-09-22
574 days,keine Immunität,29213,2020-02-27,2021-09-23
574 days,Impfschutz abgelaufen,38745,2020-02-27,2021-09-23
574 days,Partiell geimpft,5462,2020-02-27,2021-09-23
574 days,Grundimmunisiert,105341,2020-02-27,2021-09-23
574 days,Auffrischimpfung,4,2020-02-27,2021-09-23
574 days,durch Infektion immunisiert,17970,2020-02-27,2021-09-23
575 days,keine Immunität,28864,2020-02-27,2021-09-24
575 days,Impfschutz abgelaufen,38834,2020-02-27,2021-09-24
575 days,Partiell geimpft,4933,2020-02-27,2021-09-24
575 days,Grundimmunisiert,106155,2020-02-27,2021-09-24
575 days,Auffrischimpfung,4,2020-02-27,2021-09-24
575 days,durch Infektion immunisiert,17945,2020-02-27,2021-09-24
576 days,keine Immunität,28656,2020-02-27,2021-09-25
576 days,Impfschutz abgelaufen,38881,2020-02-27,2021-09-25
576 days,Partiell geimpft,4773,2020-02-27,2021-09-25
576 days,Grundimmunisiert,106474,2020-02-27,2021-09-25
576 days,Auffrischimpfung,4,2020-02-27,2021-09-25
576 days,durch Infektion immunisiert,17947,2020-02-27,2021-09-25
577 days,keine Immunität,28497,2020-02-27,2021-09-26
577 days,Impfschutz abgelaufen,38964,2020-02-27,2021-09-26
577 days,Partiell geimpft,4718,2020-02-27,2021-09-26
577 days,Grundimmunisiert,106681,2020-02-27,2021-09-26
577 days,Auffrischimpfung,4,2020-02-27,2021-09-26
577 days,durch Infektion immunisiert,17871,2020-02-27,2021-09-26
578 days,keine Immunität,28295,2020-02-27,2021-09-27
578 days,Impfschutz abgelaufen,39022,2020-02-27,2021-09-27
578 days,Partiell geimpft,4617,2020-02-27,2021-09-27
578 days,Grundimmunisiert,106962,2020-02-27,2021-09-27
578 days,Auffrischimpfung,4,2020-02-27,2021-09-27
578 days,durch Infektion immunisiert,17835,2020-02-27,2021-09-27
579 days,keine Immunität,28108,2020-02-27,2021-09-28
579 days,Impfschutz abgelaufen,40254,2020-02-27,2021-09-28
579 days,Partiell geimpft,4551,2020-02-27,2021-09-28
579 days,Grundimmunisiert,106096,2020-02-27,2021-09-28
579 days,Auffrischimpfung,4,2020-02-27,2021-09-28
579 days,durch Infektion immunisiert,17722,2020-02-27,2021-09-28
580 days,keine Immunität,27798,2020-02-27,2021-09-29
580 days,Impfschutz abgelaufen,40402,2020-02-27,2021-09-29
580 days,Partiell geimpft,4033,2020-02-27,2021-09-29
580 days,Grundimmunisiert,106841,2020-02-27,2021-09-29
580 days,Auffrischimpfung,4,2020-02-27,2021-09-29
580 days,durch Infektion immunisiert,17657,2020-02-27,2021-09-29
581 days,keine Immunität,27636,2020-02-27,2021-09-30
581 days,Impfschutz abgelaufen,40702,2020-02-27,2021-09-30
581 days,Partiell geimpft,3932,2020-02-27,2021-09-30
581 days,Grundimmunisiert,106894,2020-02-27,2021-09-30
581 days,Auffrischimpfung,4,2020-02-27,2021-09-30
581 days,durch Infektion immunisiert,17567,2020-02-27,2021-09-30
582 days,keine Immunität,27459,2020-02-27,2021-10-01
582 days,Impfschutz abgelaufen,41442,2020-02-27,2021-10-01
582 days,Partiell geimpft,3409,2020-02-27,2021-10-01
582 days,Grundimmunisiert,106905,2020-02-27,2021-10-01
582 days,Auffrischimpfung,4,2020-02-27,2021-10-01
582 days,durch Infektion immunisiert,17516,2020-02-27,2021-10-01
583 days,keine Immunität,27234,2020-02-27,2021-10-02
583 days,Impfschutz abgelaufen,41489,2020-02-27,2021-10-02
583 days,Partiell geimpft,3241,2020-02-27,2021-10-02
583 days,Grundimmunisiert,107288,2020-02-27,2021-10-02
583 days,Auffrischimpfung,4,2020-02-27,2021-10-02
583 days,durch Infektion immunisiert,17479,2020-02-27,2021-10-02
584 days,keine Immunität,27231,2020-02-27,2021-10-03
584 days,Impfschutz abgelaufen,41598,2020-02-27,2021-10-03
584 days,Partiell geimpft,3241,2020-02-27,2021-10-03
584 days,Grundimmunisiert,107285,2020-02-27,2021-10-03
584 days,Auffrischimpfung,4,2020-02-27,2021-10-03
584 days,durch Infektion immunisiert,17376,2020-02-27,2021-10-03
585 days,keine Immunität,27036,2020-02-27,2021-10-04
585 days,Impfschutz abgelaufen,41693,2020-02-27,2021-10-04
585 days,Partiell geimpft,3181,2020-02-27,2021-10-04
585 days,Grundimmunisiert,107510,2020-02-27,2021-10-04
585 days,Auffrischimpfung,4,2020-02-27,2021-10-04
585 days,durch Infektion immunisiert,17311,2020-02-27,2021-10-04
586 days,keine Immunität,26900,2020-02-27,2021-10-05
586 days,Impfschutz abgelaufen,41875,2020-02-27,2021-10-05
586 days,Partiell geimpft,3117,2020-02-27,2021-10-05
586 days,Grundimmunisiert,107698,2020-02-27,2021-10-05
586 days,Auffrischimpfung,4,2020-02-27,2021-10-05
586 days,durch Infektion immunisiert,17141,2020-02-27,2021-10-05
587 days,keine Immunität,26633,2020-02-27,2021-10-06
587 days,Impfschutz abgelaufen,42117,2020-02-27,2021-10-06
587 days,Partiell geimpft,2752,2020-02-27,2021-10-06
587 days,Grundimmunisiert,108187,2020-02-27,2021-10-06
587 days,Auffrischimpfung,4,2020-02-27,2021-10-06
587 days,durch Infektion immunisiert,17042,2020-02-27,2021-10-06
588 days,keine Immunität,26492,2020-02-27,2021-10-07
588 days,Impfschutz abgelaufen,42400,2020-02-27,2021-10-07
588 days,Partiell geimpft,2640,2020-02-27,2021-10-07
588 days,Grundimmunisiert,108208,2020-02-27,2021-10-07
588 days,Auffrischimpfung,5,2020-02-27,2021-10-07
588 days,durch Infektion immunisiert,16990,2020-02-27,2021-10-07
589 days,keine Immunität,26326,2020-02-27,2021-10-08
589 days,Impfschutz abgelaufen,43077,2020-02-27,2021-10-08
589 days,Partiell geimpft,2255,2020-02-27,2021-10-08
589 days,Grundimmunisiert,108109,2020-02-27,2021-10-08
589 days,Auffrischimpfung,8,2020-02-27,2021-10-08
589 days,durch Infektion immunisiert,16960,2020-02-27,2021-10-08
590 days,keine Immunität,26180,2020-02-27,2021-10-09
590 days,Impfschutz abgelaufen,43202,2020-02-27,2021-10-09
590 days,Partiell geimpft,2025,2020-02-27,2021-10-09
590 days,Grundimmunisiert,108429,2020-02-27,2021-10-09
590 days,Auffrischimpfung,8,2020-02-27,2021-10-09
590 days,durch Infektion immunisiert,16891,2020-02-27,2021-10-09
591 days,keine Immunität,26172,2020-02-27,2021-10-10
591 days,Impfschutz abgelaufen,43271,2020-02-27,2021-10-10
591 days,Partiell geimpft,2024,2020-02-27,2021-10-10
591 days,Grundimmunisiert,108428,2020-02-27,2021-10-10
591 days,Auffrischimpfung,8,2020-02-27,2021-10-10
591 days,durch Infektion immunisiert,16832,2020-02-27,2021-10-10
592 days,keine Immunität,26114,2020-02-27,2021-10-11
592 days,Impfschutz abgelaufen,43333,2020-02-27,2021-10-11
592 days,Partiell geimpft,1965,2020-02-27,2021-10-11
592 days,Grundimmunisiert,108518,2020-02-27,2021-10-11
592 days,Auffrischimpfung,8,2020-02-27,2021-10-11
592 days,durch Infektion immunisiert,16797,2020-02-27,2021-10-11
593 days,keine Immunität,26052,2020-02-27,2021-10-12
593 days,Impfschutz abgelaufen,43459,2020-02-27,2021-10-12
593 days,Partiell geimpft,1927,2020-02-27,2021-10-12
593 days,Grundimmunisiert,108597,2020-02-27,2021-10-12
593 days,Auffrischimpfung,8,2020-02-27,2021-10-12
593 days,durch Infektion immunisiert,16692,2020-02-27,2021-10-12
594 days,keine Immunität,25834,2020-02-27,2021-10-13
594 days,Impfschutz abgelaufen,43653,2020-02-27,2021-10-13
594 days,Partiell geimpft,1370,2020-02-27,2021-10-13
594 days,Grundimmunisiert,109338,2020-02-27,2021-10-13
594 days,Auffrischimpfung,9,2020-02-27,2021-10-13
594 days,durch Infektion immunisiert,16531,2020-02-27,2021-10-13
595 days,keine Immunität,25677,2020-02-27,2021-10-14
595 days,Impfschutz abgelaufen,43769,2020-02-27,2021-10-14
595 days,Partiell geimpft,683,2020-02-27,2021-10-14
595 days,Grundimmunisiert,110151,2020-02-27,2021-10-14
