day,status,count,first_day,date
555 days,Impfschutz abgelaufen,614,2020-02-27,2021-09-04
555 days,Partiell geimpft,3263,2020-02-27,2021-09-04
555 days,Vollständig geimpft,116306,2020-02-27,2021-09-04
555 days,Auffrischimpfung,6,2020-02-27,2021-09-04
555 days,durch Infektion geimpft,13769,2020-02-27,2021-09-04
556 days,kein Impfschutz,62758,2020-02-27,2021-09-05
556 days,Impfschutz abgelaufen,613,2020-02-27,2021-09-05
556 days,Partiell geimpft,3264,2020-02-27,2021-09-05
556 days,Vollständig geimpft,116306,2020-02-27,2021-09-05
556 days,Auffrischimpfung,6,2020-02-27,2021-09-05
556 days,durch Infektion geimpft,13788,2020-02-27,2021-09-05
557 days,kein Impfschutz,62549,2020-02-27,2021-09-06
557 days,Impfschutz abgelaufen,615,2020-02-27,2021-09-06
557 days,Partiell geimpft,3349,2020-02-27,2021-09-06
557 days,Vollständig geimpft,116383,2020-02-27,2021-09-06
557 days,Auffrischimpfung,6,2020-02-27,2021-09-06
557 days,durch Infektion geimpft,13833,2020-02-27,2021-09-06
558 days,kein Impfschutz,62329,2020-02-27,2021-09-07
558 days,Impfschutz abgelaufen,615,2020-02-27,2021-09-07
558 days,Partiell geimpft,3443,2020-02-27,2021-09-07
558 days,Vollständig geimpft,116460,2020-02-27,2021-09-07
558 days,Auffrischimpfung,6,2020-02-27,2021-09-07
558 days,durch Infektion geimpft,13882,2020-02-27,2021-09-07
559 days,kein Impfschutz,61633,2020-02-27,2021-09-08
559 days,Impfschutz abgelaufen,607,2020-02-27,2021-09-08
559 days,Partiell geimpft,3503,2020-02-27,2021-09-08
559 days,Vollständig geimpft,117065,2020-02-27,2021-09-08
559 days,Auffrischimpfung,6,2020-02-27,2021-09-08
559 days,durch Infektion geimpft,13921,2020-02-27,2021-09-08
560 days,kein Impfschutz,61328,2020-02-27,2021-09-09
560 days,Impfschutz abgelaufen,606,2020-02-27,2021-09-09
560 days,Partiell geimpft,3680,2020-02-27,2021-09-09
560 days,Vollständig geimpft,117149,2020-02-27,2021-09-09
560 days,Auffrischimpfung,6,2020-02-27,2021-09-09
560 days,durch Infektion geimpft,13966,2020-02-27,2021-09-09
561 days,kein Impfschutz,60596,2020-02-27,2021-09-10
561 days,Impfschutz abgelaufen,607,2020-02-27,2021-09-10
561 days,Partiell geimpft,4177,2020-02-27,2021-09-10
561 days,Vollständig geimpft,117337,2020-02-27,2021-09-10
561 days,Auffrischimpfung,8,2020-02-27,2021-09-10
561 days,durch Infektion geimpft,14010,2020-02-27,2021-09-10
562 days,kein Impfschutz,60202,2020-02-27,2021-09-11
562 days,Impfschutz abgelaufen,608,2020-02-27,2021-09-11
562 days,Partiell geimpft,4477,2020-02-27,2021-09-11
562 days,Vollständig geimpft,117422,2020-02-27,2021-09-11
562 days,Auffrischimpfung,8,2020-02-27,2021-09-11
562 days,durch Infektion geimpft,14018,2020-02-27,2021-09-11
563 days,kein Impfschutz,60187,2020-02-27,2021-09-12
563 days,Impfschutz abgelaufen,613,2020-02-27,2021-09-12
563 days,Partiell geimpft,4477,2020-02-27,2021-09-12
563 days,Vollständig geimpft,117422,2020-02-27,2021-09-12
563 days,Auffrischimpfung,8,2020-02-27,2021-09-12
563 days,durch Infektion geimpft,14028,2020-02-27,2021-09-12
564 days,kein Impfschutz,60012,2020-02-27,2021-09-13
564 days,Impfschutz abgelaufen,614,2020-02-27,2021-09-13
564 days,Partiell geimpft,4599,2020-02-27,2021-09-13
564 days,Vollständig geimpft,117450,2020-02-27,2021-09-13
564 days,Auffrischimpfung,8,2020-02-27,2021-09-13
564 days,durch Infektion geimpft,14052,2020-02-27,2021-09-13
565 days,kein Impfschutz,59848,2020-02-27,2021-09-14
565 days,Impfschutz abgelaufen,623,2020-02-27,2021-09-14
565 days,Partiell geimpft,4716,2020-02-27,2021-09-14
565 days,Vollständig geimpft,117470,2020-02-27,2021-09-14
565 days,Auffrischimpfung,8,2020-02-27,2021-09-14
565 days,durch Infektion geimpft,14070,2020-02-27,2021-09-14
566 days,kein Impfschutz,59018,2020-02-27,2021-09-15
566 days,Impfschutz abgelaufen,623,2020-02-27,2021-09-15
566 days,Partiell geimpft,4785,2020-02-27,2021-09-15
566 days,Vollständig geimpft,118200,2020-02-27,2021-09-15
566 days,Auffrischimpfung,8,2020-02-27,2021-09-15
566 days,durch Infektion geimpft,14101,2020-02-27,2021-09-15
567 days,kein Impfschutz,58370,2020-02-27,2021-09-16
567 days,Impfschutz abgelaufen,619,2020-02-27,2021-09-16
567 days,Partiell geimpft,5287,2020-02-27,2021-09-16
567 days,Vollständig geimpft,118326,2020-02-27,2021-09-16
567 days,Auffrischimpfung,8,2020-02-27,2021-09-16
567 days,durch Infektion geimpft,14125,2020-02-27,2021-09-16
568 days,kein Impfschutz,57734,2020-02-27,2021-09-17
568 days,Impfschutz abgelaufen,621,2020-02-27,2021-09-17
568 days,Partiell geimpft,4386,2020-02-27,2021-09-17
568 days,Vollständig geimpft,119843,2020-02-27,2021-09-17
568 days,Auffrischimpfung,8,2020-02-27,2021-09-17
568 days,durch Infektion geimpft,14143,2020-02-27,2021-09-17
569 days,kein Impfschutz,57348,2020-02-27,2021-09-18
569 days,Impfschutz abgelaufen,617,2020-02-27,2021-09-18
569 days,Partiell geimpft,4656,2020-02-27,2021-09-18
569 days,Vollständig geimpft,119948,2020-02-27,2021-09-18
569 days,Auffrischimpfung,8,2020-02-27,2021-09-18
569 days,durch Infektion geimpft,14158,2020-02-27,2021-09-18
570 days,kein Impfschutz,57342,2020-02-27,2021-09-19
570 days,Impfschutz abgelaufen,619,2020-02-27,2021-09-19
570 days,Partiell geimpft,4657,2020-02-27,2021-09-19
570 days,Vollständig geimpft,119948,2020-02-27,2021-09-19
570 days,Auffrischimpfung,8,2020-02-27,2021-09-19
570 days,durch Infektion geimpft,14161,2020-02-27,2021-09-19
571 days,kein Impfschutz,57184,2020-02-27,2021-09-20
571 days,Impfschutz abgelaufen,619,2020-02-27,2021-09-20
571 days,Partiell geimpft,4771,2020-02-27,2021-09-20
571 days,Vollständig geimpft,119985,2020-02-27,2021-09-20
571 days,Auffrischimpfung,8,2020-02-27,2021-09-20
571 days,durch Infektion geimpft,14168,2020-02-27,2021-09-20
572 days,kein Impfschutz,56770,2020-02-27,2021-09-21
572 days,Impfschutz abgelaufen,620,2020-02-27,2021-09-21
572 days,Partiell geimpft,5088,2020-02-27,2021-09-21
572 days,Vollständig geimpft,120070,2020-02-27,2021-09-21
572 days,Auffrischimpfung,8,2020-02-27,2021-09-21
572 days,durch Infektion geimpft,14179,2020-02-27,2021-09-21
573 days,kein Impfschutz,56352,2020-02-27,2021-09-22
573 days,Impfschutz abgelaufen,615,2020-02-27,2021-09-22
573 days,Partiell geimpft,4986,2020-02-27,2021-09-22
573 days,Vollständig geimpft,120573,2020-02-27,2021-09-22
573 days,Auffrischimpfung,8,2020-02-27,2021-09-22
573 days,durch Infektion geimpft,14201,2020-02-27,2021-09-22
574 days,kein Impfschutz,56095,2020-02-27,2021-09-23
574 days,Impfschutz abgelaufen,622,2020-02-27,2021-09-23
574 days,Partiell geimpft,5144,2020-02-27,2021-09-23
574 days,Vollständig geimpft,120656,2020-02-27,2021-09-23
574 days,Auffrischimpfung,8,2020-02-27,2021-09-23
574 days,durch Infektion geimpft,14210,2020-02-27,2021-09-23
575 days,kein Impfschutz,55755,2020-02-27,2021-09-24
575 days,Impfschutz abgelaufen,620,2020-02-27,2021-09-24
575 days,Partiell geimpft,4612,2020-02-27,2021-09-24
575 days,Vollständig geimpft,121517,2020-02-27,2021-09-24
575 days,Auffrischimpfung,8,2020-02-27,2021-09-24
575 days,durch Infektion geimpft,14223,2020-02-27,2021-09-24
576 days,kein Impfschutz,55550,2020-02-27,2021-09-25
576 days,Impfschutz abgelaufen,622,2020-02-27,2021-09-25
576 days,Partiell geimpft,4452,2020-02-27,2021-09-25
576 days,Vollständig geimpft,121868,2020-02-27,2021-09-25
576 days,Auffrischimpfung,8,2020-02-27,2021-09-25
576 days,durch Infektion geimpft,14235,2020-02-27,2021-09-25
577 days,kein Impfschutz,55392,2020-02-27,2021-09-26
577 days,Impfschutz abgelaufen,624,2020-02-27,2021-09-26
577 days,Partiell geimpft,4397,2020-02-27,2021-09-26
577 days,Vollständig geimpft,122076,2020-02-27,2021-09-26
577 days,Auffrischimpfung,8,2020-02-27,2021-09-26
577 days,durch Infektion geimpft,14238,2020-02-27,2021-09-26
578 days,kein Impfschutz,55191,2020-02-27,2021-09-27
578 days,Impfschutz abgelaufen,625,2020-02-27,2021-09-27
578 days,Partiell geimpft,4295,2020-02-27,2021-09-27
578 days,Vollständig geimpft,122366,2020-02-27,2021-09-27
578 days,Auffrischimpfung,8,2020-02-27,2021-09-27
578 days,durch Infektion geimpft,14250,2020-02-27,2021-09-27
579 days,kein Impfschutz,55010,2020-02-27,2021-09-28
579 days,Impfschutz abgelaufen,621,2020-02-27,2021-09-28
579 days,Partiell geimpft,4225,2020-02-27,2021-09-28
579 days,Vollständig geimpft,122613,2020-02-27,2021-09-28
579 days,Auffrischimpfung,8,2020-02-27,2021-09-28
579 days,durch Infektion geimpft,14258,2020-02-27,2021-09-28
580 days,kein Impfschutz,54712,2020-02-27,2021-09-29
580 days,Impfschutz abgelaufen,618,2020-02-27,2021-09-29
580 days,Partiell geimpft,3701,2020-02-27,2021-09-29
580 days,Vollständig geimpft,123428,2020-02-27,2021-09-29
580 days,Auffrischimpfung,8,2020-02-27,2021-09-29
580 days,durch Infektion geimpft,14268,2020-02-27,2021-09-29
581 days,kein Impfschutz,54560,2020-02-27,2021-09-30
581 days,Impfschutz abgelaufen,618,2020-02-27,2021-09-30
581 days,Partiell geimpft,3597,2020-02-27,2021-09-30
581 days,Vollständig geimpft,123675,2020-02-27,2021-09-30
581 days,Auffrischimpfung,8,2020-02-27,2021-09-30
581 days,durch Infektion geimpft,14277,2020-02-27,2021-09-30
582 days,kein Impfschutz,54387,2020-02-27,2021-10-01
582 days,Impfschutz abgelaufen,622,2020-02-27,2021-10-01
582 days,Partiell geimpft,3073,2020-02-27,2021-10-01
582 days,Vollständig geimpft,124361,2020-02-27,2021-10-01
582 days,Auffrischimpfung,8,2020-02-27,2021-10-01
582 days,durch Infektion geimpft,14284,2020-02-27,2021-10-01
583 days,kein Impfschutz,54164,2020-02-27,2021-10-02
583 days,Impfschutz abgelaufen,624,2020-02-27,2021-10-02
583 days,Partiell geimpft,2905,2020-02-27,2021-10-02
583 days,Vollständig geimpft,124747,2020-02-27,2021-10-02
583 days,Auffrischimpfung,8,2020-02-27,2021-10-02
583 days,durch Infektion geimpft,14287,2020-02-27,2021-10-02
584 days,kein Impfschutz,54159,2020-02-27,2021-10-03
584 days,Impfschutz abgelaufen,624,2020-02-27,2021-10-03
584 days,Partiell geimpft,2905,2020-02-27,2021-10-03
584 days,Vollständig geimpft,124747,2020-02-27,2021-10-03
584 days,Auffrischimpfung,8,2020-02-27,2021-10-03
584 days,durch Infektion geimpft,14292,2020-02-27,2021-10-03
585 days,kein Impfschutz,53972,2020-02-27,2021-10-04
585 days,Impfschutz abgelaufen,625,2020-02-27,2021-10-04
585 days,Partiell geimpft,2843,2020-02-27,2021-10-04
585 days,Vollständig geimpft,124984,2020-02-27,2021-10-04
585 days,Auffrischimpfung,8,2020-02-27,2021-10-04
585 days,durch Infektion geimpft,14303,2020-02-27,2021-10-04
586 days,kein Impfschutz,53840,2020-02-27,2021-10-05
586 days,Impfschutz abgelaufen,626,2020-02-27,2021-10-05
586 days,Partiell geimpft,2777,2020-02-27,2021-10-05
586 days,Vollständig geimpft,125179,2020-02-27,2021-10-05
586 days,Auffrischimpfung,8,2020-02-27,2021-10-05
586 days,durch Infektion geimpft,14305,2020-02-27,2021-10-05
587 days,kein Impfschutz,53575,2020-02-27,2021-10-06
587 days,Impfschutz abgelaufen,630,2020-02-27,2021-10-06
587 days,Partiell geimpft,2410,2020-02-27,2021-10-06
587 days,Vollständig geimpft,125806,2020-02-27,2021-10-06
587 days,Auffrischimpfung,8,2020-02-27,2021-10-06
587 days,durch Infektion geimpft,14306,2020-02-27,2021-10-06
588 days,kein Impfschutz,53436,2020-02-27,2021-10-07
588 days,Impfschutz abgelaufen,630,2020-02-27,2021-10-07
588 days,Partiell geimpft,2294,2020-02-27,2021-10-07
588 days,Vollständig geimpft,126055,2020-02-27,2021-10-07
588 days,Auffrischimpfung,9,2020-02-27,2021-10-07
588 days,durch Infektion geimpft,14311,2020-02-27,2021-10-07
589 days,kein Impfschutz,53270,2020-02-27,2021-10-08
589 days,Impfschutz abgelaufen,644,2020-02-27,2021-10-08
589 days,Partiell geimpft,1909,2020-02-27,2021-10-08
589 days,Vollständig geimpft,126592,2020-02-27,2021-10-08
589 days,Auffrischimpfung,15,2020-02-27,2021-10-08
589 days,durch Infektion geimpft,14305,2020-02-27,2021-10-08
590 days,kein Impfschutz,53127,2020-02-27,2021-10-09
590 days,Impfschutz abgelaufen,648,2020-02-27,2021-10-09
590 days,Partiell geimpft,1678,2020-02-27,2021-10-09
590 days,Vollständig geimpft,126961,2020-02-27,2021-10-09
590 days,Auffrischimpfung,15,2020-02-27,2021-10-09
590 days,durch Infektion geimpft,14306,2020-02-27,2021-10-09
591 days,kein Impfschutz,53122,2020-02-27,2021-10-10
591 days,Impfschutz abgelaufen,654,2020-02-27,2021-10-10
591 days,Partiell geimpft,1677,2020-02-27,2021-10-10
591 days,Vollständig geimpft,126962,2020-02-27,2021-10-10
591 days,Auffrischimpfung,15,2020-02-27,2021-10-10
591 days,durch Infektion geimpft,14305,2020-02-27,2021-10-10
592 days,kein Impfschutz,53066,2020-02-27,2021-10-11
592 days,Impfschutz abgelaufen,660,2020-02-27,2021-10-11
592 days,Partiell geimpft,1618,2020-02-27,2021-10-11
592 days,Vollständig geimpft,127062,2020-02-27,2021-10-11
592 days,Auffrischimpfung,15,2020-02-27,2021-10-11
592 days,durch Infektion geimpft,14314,2020-02-27,2021-10-11
593 days,kein Impfschutz,53004,2020-02-27,2021-10-12
593 days,Impfschutz abgelaufen,663,2020-02-27,2021-10-12
593 days,Partiell geimpft,1580,2020-02-27,2021-10-12
593 days,Vollständig geimpft,127158,2020-02-27,2021-10-12
593 days,Auffrischimpfung,15,2020-02-27,2021-10-12
593 days,durch Infektion geimpft,14315,2020-02-27,2021-10-12
594 days,kein Impfschutz,52788,2020-02-27,2021-10-13
594 days,Impfschutz abgelaufen,676,2020-02-27,2021-10-13
594 days,Partiell geimpft,1020,2020-02-27,2021-10-13
594 days,Vollständig geimpft,127928,2020-02-27,2021-10-13
594 days,Auffrischimpfung,16,2020-02-27,2021-10-13
594 days,durch Infektion geimpft,14307,2020-02-27,2021-10-13
595 days,kein Impfschutz,52630,2020-02-27,2021-10-14
595 days,Impfschutz abgelaufen,693,2020-02-27,2021-10-14
595 days,Partiell geimpft,333,2020-02-27,2021-10-14
595 days,Vollständig geimpft,128765,2020-02-27,2021-10-14
595 days,Auffrischimpfung,16,2020-02-27,2021-10-14
595 days,durch Infektion geimpft,14298,2020-02-27,2021-10-14
596 days,kein Impfschutz,52468,2020-02-27,2021-10-15
596 days,Impfschutz abgelaufen,708,2020-02-27,2021-10-15
596 days,Vollständig geimpft,129243,2020-02-27,2021-10-15
596 days,Auffrischimpfung,16,2020-02-27,2021-10-15
596 days,durch Infektion geimpft,14300,2020-02-27,2021-10-15
597 days,kein Impfschutz,52310,2020-02-27,2021-10-16
597 days,Impfschutz abgelaufen,742,2020-02-27,2021-10-16
597 days,Vollständig geimpft,129396,2020-02-27,2021-10-16
597 days,Auffrischimpfung,16,2020-02-27,2021-10-16
597 days,durch Infektion geimpft,14271,2020-02-27,2021-10-16
598 days,kein Impfschutz,52299,2020-02-27,2021-10-17
598 days,Impfschutz abgelaufen,756,2020-02-27,2021-10-17
598 days,Partiell geimpft,2,2020-02-27,2021-10-17
598 days,Vollständig geimpft,129396,2020-02-27,2021-10-17
598 days,Auffrischimpfung,16,2020-02-27,2021-10-17
598 days,durch Infektion geimpft,14266,2020-02-27,2021-10-17
599 days,kein Impfschutz,52222,2020-02-27,2021-10-18
599 days,Impfschutz abgelaufen,776,2020-02-27,2021-10-18
599 days,Vollständig geimpft,129440,2020-02-27,2021-10-18
599 days,Auffrischimpfung,30,2020-02-27,2021-10-18
599 days,durch Infektion geimpft,14267,2020-02-27,2021-10-18
600 days,kein Impfschutz,52116,2020-02-27,2021-10-19
600 days,Impfschutz abgelaufen,791,2020-02-27,2021-10-19
600 days,Vollständig geimpft,129531,2020-02-27,2021-10-19
600 days,Auffrischimpfung,30,2020-02-27,2021-10-19
600 days,durch Infektion geimpft,14267,2020-02-27,2021-10-19
601 days,kein Impfschutz,51939,2020-02-27,2021-10-20
601 days,Impfschutz abgelaufen,812,2020-02-27,2021-10-20
601 days,Vollständig geimpft,129697,2020-02-27,2021-10-20
601 days,Auffrischimpfung,30,2020-02-27,2021-10-20
601 days,durch Infektion geimpft,14257,2020-02-27,2021-10-20
602 days,kein Impfschutz,51826,2020-02-27,2021-10-21
602 days,Impfschutz abgelaufen,854,2020-02-27,2021-10-21
602 days,Vollständig geimpft,129787,2020-02-27,2021-10-21
602 days,Auffrischimpfung,30,2020-02-27,2021-10-21
602 days,durch Infektion geimpft,14238,2020-02-27,2021-10-21
603 days,kein Impfschutz,51638,2020-02-27,2021-10-22
603 days,Impfschutz abgelaufen,901,2020-02-27,2021-10-22
603 days,Vollständig geimpft,129955,2020-02-27,2021-10-22
603 days,Auffrischimpfung,30,2020-02-27,2021-10-22
603 days,durch Infektion geimpft,14211,2020-02-27,2021-10-22
604 days,kein Impfschutz,51599,2020-02-27,2021-10-23
604 days,Impfschutz abgelaufen,924,2020-02-27,2021-10-23
604 days,Vollständig geimpft,129980,2020-02-27,2021-10-23
604 days,Auffrischimpfung,30,2020-02-27,2021-10-23
604 days,durch Infektion geimpft,14202,2020-02-27,2021-10-23
605 days,kein Impfschutz,51581,2020-02-27,2021-10-24
605 days,Impfschutz abgelaufen,936,2020-02-27,2021-10-24
605 days,Vollständig geimpft,129980,2020-02-27,2021-10-24
605 days,Auffrischimpfung,30,2020-02-27,2021-10-24
605 days,durch Infektion geimpft,14208,2020-02-27,2021-10-24
606 days,kein Impfschutz,51503,2020-02-27,2021-10-25
606 days,Impfschutz abgelaufen,976,2020-02-27,2021-10-25
606 days,Vollständig geimpft,130024,2020-02-27,2021-10-25
606 days,Auffrischimpfung,30,2020-02-27,2021-10-25
606 days,durch Infektion geimpft,14202,2020-02-27,2021-10-25
607 days,kein Impfschutz,51462,2020-02-27,2021-10-26
607 days,Impfschutz abgelaufen,1026,2020-02-27,2021-10-26
607 days,Vollständig geimpft,130048,2020-02-27,2021-10-26
607 days,Auffrischimpfung,33,2020-02-27,2021-10-26
607 days,durch Infektion geimpft,14166,2020-02-27,2021-10-26
608 days,kein Impfschutz,51245,2020-02-27,2021-10-27
608 days,Impfschutz abgelaufen,1097,2020-02-27,2021-10-27
608 days,Vollständig geimpft,130232,2020-02-27,2021-10-27
608 days,Auffrischimpfung,33,2020-02-27,2021-10-27
608 days,durch Infektion geimpft,14128,2020-02-27,2021-10-27
609 days,kein Impfschutz,51140,2020-02-27,2021-10-28
609 days,Impfschutz abgelaufen,1184,2020-02-27,2021-10-28
609 days,Vollständig geimpft,130298,2020-02-27,2021-10-28
609 days,Auffrischimpfung,33,2020-02-27,2021-10-28
609 days,durch Infektion geimpft,14080,2020-02-27,2021-10-28
610 days,kein Impfschutz,50991,2020-02-27,2021-10-29
610 days,Impfschutz abgelaufen,1266,2020-02-27,2021-10-29
610 days,Vollständig geimpft,130422,2020-02-27,2021-10-29
610 days,Auffrischimpfung,33,2020-02-27,2021-10-29
610 days,durch Infektion geimpft,14023,2020-02-27,2021-10-29
611 days,kein Impfschutz,50844,2020-02-27,2021-10-30
611 days,Impfschutz abgelaufen,1341,2020-02-27,2021-10-30
611 days,Partiell geimpft,55,2020-02-27,2021-10-30
611 days,Vollständig geimpft,130497,2020-02-27,2021-10-30
611 days,Auffrischimpfung,33,2020-02-27,2021-10-30
611 days,durch Infektion geimpft,13965,2020-02-27,2021-10-30
612 days,kein Impfschutz,50828,2020-02-27,2021-10-31
612 days,Impfschutz abgelaufen,1381,2020-02-27,2021-10-31
612 days,Partiell geimpft,54,2020-02-27,2021-10-31
612 days,Vollständig geimpft,130498,2020-02-27,2021-10-31
612 days,Auffrischimpfung,33,2020-02-27,2021-10-31
612 days,durch Infektion geimpft,13941,2020-02-27,2021-10-31
613 days,kein Impfschutz,50743,2020-02-27,2021-11-01
613 days,Impfschutz abgelaufen,1448,2020-02-27,2021-11-01
613 days,Partiell geimpft,63,2020-02-27,2021-11-01
613 days,Vollständig geimpft,130539,2020-02-27,2021-11-01
613 days,Auffrischimpfung,33,2020-02-27,2021-11-01
613 days,durch Infektion geimpft,13909,2020-02-27,2021-11-01
614 days,kein Impfschutz,50681,2020-02-27,2021-11-02
614 days,Impfschutz abgelaufen,1540,2020-02-27,2021-11-02
614 days,Partiell geimpft,65,2020-02-27,2021-11-02
614 days,Vollständig geimpft,130563,2020-02-27,2021-11-02
614 days,Auffrischimpfung,33,2020-02-27,2021-11-02
614 days,durch Infektion geimpft,13853,2020-02-27,2021-11-02
615 days,kein Impfschutz,50484,2020-02-27,2021-11-03
615 days,Impfschutz abgelaufen,1614,2020-02-27,2021-11-03
615 days,Vollständig geimpft,130766,2020-02-27,2021-11-03
615 days,Auffrischimpfung,34,2020-02-27,2021-11-03
615 days,durch Infektion geimpft,13837,2020-02-27,2021-11-03
616 days,kein Impfschutz,50356,2020-02-27,2021-11-04
616 days,Impfschutz abgelaufen,1704,2020-02-27,2021-11-04
616 days,Vollständig geimpft,130712,2020-02-27,2021-11-04
616 days,Auffrischimpfung,152,2020-02-27,2021-11-04
616 days,durch Infektion geimpft,13811,2020-02-27,2021-11-04
617 days,kein Impfschutz,50249,2020-02-27,2021-11-05
617 days,Impfschutz abgelaufen,1801,2020-02-27,2021-11-05
617 days,Vollständig geimpft,130703,2020-02-27,2021-11-05
617 days,Auffrischimpfung,228,2020-02-27,2021-11-05
617 days,durch Infektion geimpft,13754,2020-02-27,2021-11-05
618 days,kein Impfschutz,50200,2020-02-27,2021-11-06
618 days,Impfschutz abgelaufen,1885,2020-02-27,2021-11-06
618 days,Vollständig geimpft,130715,2020-02-27,2021-11-06
618 days,Auffrischimpfung,230,2020-02-27,2021-11-06
618 days,durch Infektion geimpft,13705,2020-02-27,2021-11-06
619 days,kein Impfschutz,50172,2020-02-27,2021-11-07
619 days,Impfschutz abgelaufen,1938,2020-02-27,2021-11-07
619 days,Vollständig geimpft,130715,2020-02-27,2021-11-07
619 days,Auffrischimpfung,230,2020-02-27,2021-11-07
619 days,durch Infektion geimpft,13680,2020-02-27,2021-11-07
620 days,kein Impfschutz,50002,2020-02-27,2021-11-08
620 days,Impfschutz abgelaufen,2023,2020-02-27,2021-11-08
620 days,Vollständig geimpft,130806,2020-02-27,2021-11-08
620 days,Auffrischimpfung,245,2020-02-27,2021-11-08
620 days,durch Infektion geimpft,13659,2020-02-27,2021-11-08
621 days,kein Impfschutz,49808,2020-02-27,2021-11-09
621 days,Impfschutz abgelaufen,2090,2020-02-27,2021-11-09
621 days,Vollständig geimpft,130866,2020-02-27,2021-11-09
621 days,Auffrischimpfung,310,2020-02-27,2021-11-09
621 days,durch Infektion geimpft,13661,2020-02-27,2021-11-09
622 days,kein Impfschutz,49578,2020-02-27,2021-11-10
622 days,Impfschutz abgelaufen,2166,2020-02-27,2021-11-10
622 days,Vollständig geimpft,130984,2020-02-27,2021-11-10
622 days,Auffrischimpfung,345,2020-02-27,2021-11-10
622 days,durch Infektion geimpft,13662,2020-02-27,2021-11-10
623 days,kein Impfschutz,49420,2020-02-27,2021-11-11
623 days,Impfschutz abgelaufen,2251,2020-02-27,2021-11-11
623 days,Vollständig geimpft,130860,2020-02-27,2021-11-11
623 days,Auffrischimpfung,529,2020-02-27,2021-11-11
623 days,durch Infektion geimpft,13675,2020-02-27,2021-11-11
624 days,kein Impfschutz,49264,2020-02-27,2021-11-12
624 days,Impfschutz abgelaufen,2333,2020-02-27,2021-11-12
624 days,Vollständig geimpft,130766,2020-02-27,2021-11-12
624 days,Auffrischimpfung,715,2020-02-27,2021-11-12
624 days,durch Infektion geimpft,13657,2020-02-27,2021-11-12
625 days,kein Impfschutz,49102,2020-02-27,2021-11-13
625 days,Impfschutz abgelaufen,2395,2020-02-27,2021-11-13
625 days,Vollständig geimpft,130821,2020-02-27,2021-11-13
625 days,Auffrischimpfung,779,2020-02-27,2021-11-13
625 days,durch Infektion geimpft,13638,2020-02-27,2021-11-13
626 days,kein Impfschutz,49018,2020-02-27,2021-11-14
626 days,Impfschutz abgelaufen,2446,2020-02-27,2021-11-14
626 days,Partiell geimpft,17,2020-02-27,2021-11-14
626 days,Vollständig geimpft,130843,2020-02-27,2021-11-14
626 days,Auffrischimpfung,786,2020-02-27,2021-11-14
626 days,durch Infektion geimpft,13625,2020-02-27,2021-11-14
627 days,kein Impfschutz,48893,2020-02-27,2021-11-15
627 days,Impfschutz abgelaufen,2472,2020-02-27,2021-11-15
627 days,Vollständig geimpft,129274,2020-02-27,2021-11-15
627 days,Auffrischimpfung,2455,2020-02-27,2021-11-15
627 days,durch Infektion geimpft,13641,2020-02-27,2021-11-15
628 days,kein Impfschutz,48683,2020-02-27,2021-11-16
628 days,Impfschutz abgelaufen,2541,2020-02-27,2021-11-16
628 days,Partiell geimpft,13,2020-02-27,2021-11-16
628 days,Vollständig geimpft,127457,2020-02-27,2021-11-16
628 days,Auffrischimpfung,4380,2020-02-27,2021-11-16
628 days,durch Infektion geimpft,13661,2020-02-27,2021-11-16
629 days,kein Impfschutz,48444,2020-02-27,2021-11-17
629 days,Impfschutz abgelaufen,2649,2020-02-27,2021-11-17
629 days,Vollständig geimpft,125810,2020-02-27,2021-11-17
629 days,Auffrischimpfung,6163,2020-02-27,2021-11-17
629 days,durch Infektion geimpft,13669,2020-02-27,2021-11-17
630 days,kein Impfschutz,48223,2020-02-27,2021-11-18
630 days,Impfschutz abgelaufen,2743,2020-02-27,2021-11-18
630 days,Partiell geimpft,8,2020-02-27,2021-11-18
630 days,Vollständig geimpft,124636,2020-02-27,2021-11-18
630 days,Auffrischimpfung,7429,2020-02-27,2021-11-18
630 days,durch Infektion geimpft,13696,2020-02-27,2021-11-18
631 days,kein Impfschutz,47984,2020-02-27,2021-11-19
631 days,Impfschutz abgelaufen,2841,2020-02-27,2021-11-19
631 days,Vollständig geimpft,124008,2020-02-27,2021-11-19
631 days,Auffrischimpfung,8182,2020-02-27,2021-11-19
631 days,durch Infektion geimpft,13720,2020-02-27,2021-11-19
632 days,kein Impfschutz,47874,2020-02-27,2021-11-20
632 days,Impfschutz abgelaufen,2947,2020-02-27,2021-11-20
632 days,Partiell geimpft,9,2020-02-27,2021-11-20
632 days,Vollständig geimpft,123969,2020-02-27,2021-11-20
632 days,Auffrischimpfung,8235,2020-02-27,2021-11-20
632 days,durch Infektion geimpft,13701,2020-02-27,2021-11-20
633 days,kein Impfschutz,47807,2020-02-27,2021-11-21
633 days,Impfschutz abgelaufen,3020,2020-02-27,2021-11-21
633 days,Partiell geimpft,9,2020-02-27,2021-11-21
633 days,Vollständig geimpft,123964,2020-02-27,2021-11-21
633 days,Auffrischimpfung,8240,2020-02-27,2021-11-21
633 days,durch Infektion geimpft,13695,2020-02-27,2021-11-21
634 days,kein Impfschutz,47608,2020-02-27,2021-11-22
634 days,Impfschutz abgelaufen,3081,2020-02-27,2021-11-22
634 days,Partiell geimpft,20,2020-02-27,2021-11-22
634 days,Vollständig geimpft,122758,2020-02-27,2021-11-22
