day,status,count,first_day,date
583 days,Impfschutz abgelaufen,12406,2020-02-27,2021-10-02
583 days,Partiell geimpft,3240,2020-02-27,2021-10-02
583 days,Vollständig geimpft,118424,2020-02-27,2021-10-02
583 days,Auffrischimpfung,6,2020-02-27,2021-10-02
583 days,durch Infektion geimpft,8897,2020-02-27,2021-10-02
584 days,kein Impfschutz,53758,2020-02-27,2021-10-03
584 days,Impfschutz abgelaufen,12445,2020-02-27,2021-10-03
584 days,Partiell geimpft,3240,2020-02-27,2021-10-03
584 days,Vollständig geimpft,118417,2020-02-27,2021-10-03
584 days,Auffrischimpfung,6,2020-02-27,2021-10-03
584 days,durch Infektion geimpft,8869,2020-02-27,2021-10-03
585 days,kein Impfschutz,53571,2020-02-27,2021-10-04
585 days,Impfschutz abgelaufen,12462,2020-02-27,2021-10-04
585 days,Partiell geimpft,3180,2020-02-27,2021-10-04
585 days,Vollständig geimpft,118640,2020-02-27,2021-10-04
585 days,Auffrischimpfung,6,2020-02-27,2021-10-04
585 days,durch Infektion geimpft,8876,2020-02-27,2021-10-04
586 days,kein Impfschutz,53439,2020-02-27,2021-10-05
586 days,Impfschutz abgelaufen,12500,2020-02-27,2021-10-05
586 days,Partiell geimpft,3116,2020-02-27,2021-10-05
586 days,Vollständig geimpft,118827,2020-02-27,2021-10-05
586 days,Auffrischimpfung,6,2020-02-27,2021-10-05
586 days,durch Infektion geimpft,8847,2020-02-27,2021-10-05
587 days,kein Impfschutz,53175,2020-02-27,2021-10-06
587 days,Impfschutz abgelaufen,12513,2020-02-27,2021-10-06
587 days,Partiell geimpft,2751,2020-02-27,2021-10-06
587 days,Vollständig geimpft,119446,2020-02-27,2021-10-06
587 days,Auffrischimpfung,6,2020-02-27,2021-10-06
587 days,durch Infektion geimpft,8844,2020-02-27,2021-10-06
588 days,kein Impfschutz,53033,2020-02-27,2021-10-07
588 days,Impfschutz abgelaufen,12530,2020-02-27,2021-10-07
588 days,Partiell geimpft,2639,2020-02-27,2021-10-07
588 days,Vollständig geimpft,119678,2020-02-27,2021-10-07
588 days,Auffrischimpfung,7,2020-02-27,2021-10-07
588 days,durch Infektion geimpft,8848,2020-02-27,2021-10-07
589 days,kein Impfschutz,52869,2020-02-27,2021-10-08
589 days,Impfschutz abgelaufen,12551,2020-02-27,2021-10-08
589 days,Partiell geimpft,2253,2020-02-27,2021-10-08
589 days,Vollständig geimpft,120212,2020-02-27,2021-10-08
589 days,Auffrischimpfung,12,2020-02-27,2021-10-08
589 days,durch Infektion geimpft,8838,2020-02-27,2021-10-08
590 days,kein Impfschutz,52727,2020-02-27,2021-10-09
590 days,Impfschutz abgelaufen,12588,2020-02-27,2021-10-09
590 days,Partiell geimpft,2023,2020-02-27,2021-10-09
590 days,Vollständig geimpft,120576,2020-02-27,2021-10-09
590 days,Auffrischimpfung,12,2020-02-27,2021-10-09
590 days,durch Infektion geimpft,8809,2020-02-27,2021-10-09
591 days,kein Impfschutz,52723,2020-02-27,2021-10-10
591 days,Impfschutz abgelaufen,12618,2020-02-27,2021-10-10
591 days,Partiell geimpft,2022,2020-02-27,2021-10-10
591 days,Vollständig geimpft,120568,2020-02-27,2021-10-10
591 days,Auffrischimpfung,12,2020-02-27,2021-10-10
591 days,durch Infektion geimpft,8792,2020-02-27,2021-10-10
592 days,kein Impfschutz,52672,2020-02-27,2021-10-11
592 days,Impfschutz abgelaufen,12635,2020-02-27,2021-10-11
592 days,Partiell geimpft,1963,2020-02-27,2021-10-11
592 days,Vollständig geimpft,120655,2020-02-27,2021-10-11
592 days,Auffrischimpfung,12,2020-02-27,2021-10-11
592 days,durch Infektion geimpft,8798,2020-02-27,2021-10-11
593 days,kein Impfschutz,52609,2020-02-27,2021-10-12
593 days,Impfschutz abgelaufen,13178,2020-02-27,2021-10-12
593 days,Partiell geimpft,1925,2020-02-27,2021-10-12
593 days,Vollständig geimpft,120242,2020-02-27,2021-10-12
593 days,Auffrischimpfung,12,2020-02-27,2021-10-12
593 days,durch Infektion geimpft,8769,2020-02-27,2021-10-12
594 days,kein Impfschutz,52393,2020-02-27,2021-10-13
594 days,Impfschutz abgelaufen,13664,2020-02-27,2021-10-13
594 days,Partiell geimpft,1368,2020-02-27,2021-10-13
594 days,Vollständig geimpft,120540,2020-02-27,2021-10-13
594 days,Auffrischimpfung,13,2020-02-27,2021-10-13
594 days,durch Infektion geimpft,8757,2020-02-27,2021-10-13
595 days,kein Impfschutz,52236,2020-02-27,2021-10-14
595 days,Impfschutz abgelaufen,14789,2020-02-27,2021-10-14
595 days,Partiell geimpft,681,2020-02-27,2021-10-14
595 days,Vollständig geimpft,120265,2020-02-27,2021-10-14
595 days,Auffrischimpfung,13,2020-02-27,2021-10-14
595 days,durch Infektion geimpft,8751,2020-02-27,2021-10-14
596 days,kein Impfschutz,52073,2020-02-27,2021-10-15
596 days,Impfschutz abgelaufen,15795,2020-02-27,2021-10-15
596 days,Partiell geimpft,80,2020-02-27,2021-10-15
596 days,Vollständig geimpft,120013,2020-02-27,2021-10-15
596 days,Auffrischimpfung,13,2020-02-27,2021-10-15
596 days,durch Infektion geimpft,8761,2020-02-27,2021-10-15
597 days,kein Impfschutz,51916,2020-02-27,2021-10-16
597 days,Impfschutz abgelaufen,15825,2020-02-27,2021-10-16
597 days,Vollständig geimpft,120242,2020-02-27,2021-10-16
597 days,Auffrischimpfung,13,2020-02-27,2021-10-16
597 days,durch Infektion geimpft,8739,2020-02-27,2021-10-16
598 days,kein Impfschutz,51906,2020-02-27,2021-10-17
598 days,Impfschutz abgelaufen,15953,2020-02-27,2021-10-17
598 days,Partiell geimpft,2,2020-02-27,2021-10-17
598 days,Vollständig geimpft,120122,2020-02-27,2021-10-17
598 days,Auffrischimpfung,13,2020-02-27,2021-10-17
598 days,durch Infektion geimpft,8739,2020-02-27,2021-10-17
599 days,kein Impfschutz,51830,2020-02-27,2021-10-18
599 days,Impfschutz abgelaufen,17022,2020-02-27,2021-10-18
599 days,Vollständig geimpft,119099,2020-02-27,2021-10-18
599 days,Auffrischimpfung,24,2020-02-27,2021-10-18
599 days,durch Infektion geimpft,8760,2020-02-27,2021-10-18
600 days,kein Impfschutz,51726,2020-02-27,2021-10-19
600 days,Impfschutz abgelaufen,17211,2020-02-27,2021-10-19
600 days,Vollständig geimpft,118999,2020-02-27,2021-10-19
600 days,Auffrischimpfung,24,2020-02-27,2021-10-19
600 days,durch Infektion geimpft,8775,2020-02-27,2021-10-19
601 days,kein Impfschutz,51554,2020-02-27,2021-10-20
601 days,Impfschutz abgelaufen,17371,2020-02-27,2021-10-20
601 days,Vollständig geimpft,119005,2020-02-27,2021-10-20
601 days,Auffrischimpfung,24,2020-02-27,2021-10-20
601 days,durch Infektion geimpft,8781,2020-02-27,2021-10-20
602 days,kein Impfschutz,51448,2020-02-27,2021-10-21
602 days,Impfschutz abgelaufen,17390,2020-02-27,2021-10-21
602 days,Vollständig geimpft,119054,2020-02-27,2021-10-21
602 days,Auffrischimpfung,24,2020-02-27,2021-10-21
602 days,durch Infektion geimpft,8819,2020-02-27,2021-10-21
603 days,kein Impfschutz,51266,2020-02-27,2021-10-22
603 days,Impfschutz abgelaufen,17391,2020-02-27,2021-10-22
603 days,Vollständig geimpft,119206,2020-02-27,2021-10-22
603 days,Auffrischimpfung,24,2020-02-27,2021-10-22
603 days,durch Infektion geimpft,8848,2020-02-27,2021-10-22
604 days,kein Impfschutz,51231,2020-02-27,2021-10-23
604 days,Impfschutz abgelaufen,17399,2020-02-27,2021-10-23
604 days,Vollständig geimpft,119223,2020-02-27,2021-10-23
604 days,Auffrischimpfung,24,2020-02-27,2021-10-23
604 days,durch Infektion geimpft,8858,2020-02-27,2021-10-23
605 days,kein Impfschutz,51217,2020-02-27,2021-10-24
605 days,Impfschutz abgelaufen,17629,2020-02-27,2021-10-24
605 days,Vollständig geimpft,118998,2020-02-27,2021-10-24
605 days,Auffrischimpfung,24,2020-02-27,2021-10-24
605 days,durch Infektion geimpft,8867,2020-02-27,2021-10-24
606 days,kein Impfschutz,51149,2020-02-27,2021-10-25
606 days,Impfschutz abgelaufen,17834,2020-02-27,2021-10-25
606 days,Vollständig geimpft,118813,2020-02-27,2021-10-25
606 days,Auffrischimpfung,24,2020-02-27,2021-10-25
606 days,durch Infektion geimpft,8915,2020-02-27,2021-10-25
607 days,kein Impfschutz,51111,2020-02-27,2021-10-26
607 days,Impfschutz abgelaufen,18259,2020-02-27,2021-10-26
607 days,Vollständig geimpft,118411,2020-02-27,2021-10-26
607 days,Auffrischimpfung,26,2020-02-27,2021-10-26
607 days,durch Infektion geimpft,8928,2020-02-27,2021-10-26
608 days,kein Impfschutz,50899,2020-02-27,2021-10-27
608 days,Impfschutz abgelaufen,18498,2020-02-27,2021-10-27
608 days,Vollständig geimpft,118338,2020-02-27,2021-10-27
608 days,Auffrischimpfung,26,2020-02-27,2021-10-27
608 days,durch Infektion geimpft,8974,2020-02-27,2021-10-27
609 days,kein Impfschutz,50800,2020-02-27,2021-10-28
609 days,Impfschutz abgelaufen,18515,2020-02-27,2021-10-28
609 days,Vollständig geimpft,118359,2020-02-27,2021-10-28
609 days,Auffrischimpfung,26,2020-02-27,2021-10-28
609 days,durch Infektion geimpft,9035,2020-02-27,2021-10-28
610 days,kein Impfschutz,50655,2020-02-27,2021-10-29
610 days,Impfschutz abgelaufen,18525,2020-02-27,2021-10-29
610 days,Vollständig geimpft,118462,2020-02-27,2021-10-29
610 days,Auffrischimpfung,26,2020-02-27,2021-10-29
610 days,durch Infektion geimpft,9067,2020-02-27,2021-10-29
611 days,kein Impfschutz,50510,2020-02-27,2021-10-30
611 days,Impfschutz abgelaufen,18543,2020-02-27,2021-10-30
611 days,Partiell geimpft,56,2020-02-27,2021-10-30
611 days,Vollständig geimpft,118522,2020-02-27,2021-10-30
611 days,Auffrischimpfung,26,2020-02-27,2021-10-30
611 days,durch Infektion geimpft,9078,2020-02-27,2021-10-30
612 days,kein Impfschutz,50496,2020-02-27,2021-10-31
612 days,Impfschutz abgelaufen,18752,2020-02-27,2021-10-31
612 days,Partiell geimpft,55,2020-02-27,2021-10-31
612 days,Vollständig geimpft,118316,2020-02-27,2021-10-31
612 days,Auffrischimpfung,26,2020-02-27,2021-10-31
612 days,durch Infektion geimpft,9090,2020-02-27,2021-10-31
613 days,kein Impfschutz,50423,2020-02-27,2021-11-01
613 days,Impfschutz abgelaufen,19000,2020-02-27,2021-11-01
613 days,Partiell geimpft,65,2020-02-27,2021-11-01
613 days,Vollständig geimpft,118099,2020-02-27,2021-11-01
613 days,Auffrischimpfung,26,2020-02-27,2021-11-01
613 days,durch Infektion geimpft,9122,2020-02-27,2021-11-01
614 days,kein Impfschutz,50373,2020-02-27,2021-11-02
614 days,Impfschutz abgelaufen,19500,2020-02-27,2021-11-02
614 days,Partiell geimpft,67,2020-02-27,2021-11-02
614 days,Vollständig geimpft,117605,2020-02-27,2021-11-02
614 days,Auffrischimpfung,26,2020-02-27,2021-11-02
614 days,durch Infektion geimpft,9164,2020-02-27,2021-11-02
615 days,kein Impfschutz,50185,2020-02-27,2021-11-03
615 days,Impfschutz abgelaufen,19498,2020-02-27,2021-11-03
615 days,Vollständig geimpft,117760,2020-02-27,2021-11-03
615 days,Auffrischimpfung,26,2020-02-27,2021-11-03
615 days,durch Infektion geimpft,9266,2020-02-27,2021-11-03
616 days,kein Impfschutz,50070,2020-02-27,2021-11-04
616 days,Impfschutz abgelaufen,19493,2020-02-27,2021-11-04
616 days,Vollständig geimpft,117665,2020-02-27,2021-11-04
616 days,Auffrischimpfung,134,2020-02-27,2021-11-04
616 days,durch Infektion geimpft,9373,2020-02-27,2021-11-04
617 days,kein Impfschutz,49976,2020-02-27,2021-11-05
617 days,Impfschutz abgelaufen,19495,2020-02-27,2021-11-05
617 days,Vollständig geimpft,117639,2020-02-27,2021-11-05
617 days,Auffrischimpfung,203,2020-02-27,2021-11-05
617 days,durch Infektion geimpft,9422,2020-02-27,2021-11-05
618 days,kein Impfschutz,49938,2020-02-27,2021-11-06
618 days,Impfschutz abgelaufen,19505,2020-02-27,2021-11-06
618 days,Vollständig geimpft,117625,2020-02-27,2021-11-06
618 days,Auffrischimpfung,206,2020-02-27,2021-11-06
618 days,durch Infektion geimpft,9461,2020-02-27,2021-11-06
619 days,kein Impfschutz,49915,2020-02-27,2021-11-07
619 days,Impfschutz abgelaufen,20016,2020-02-27,2021-11-07
619 days,Vollständig geimpft,117107,2020-02-27,2021-11-07
619 days,Auffrischimpfung,206,2020-02-27,2021-11-07
619 days,durch Infektion geimpft,9491,2020-02-27,2021-11-07
620 days,kein Impfschutz,49757,2020-02-27,2021-11-08
620 days,Impfschutz abgelaufen,20480,2020-02-27,2021-11-08
620 days,Vollständig geimpft,116687,2020-02-27,2021-11-08
620 days,Auffrischimpfung,220,2020-02-27,2021-11-08
620 days,durch Infektion geimpft,9591,2020-02-27,2021-11-08
621 days,kein Impfschutz,49566,2020-02-27,2021-11-09
621 days,Impfschutz abgelaufen,20483,2020-02-27,2021-11-09
621 days,Partiell geimpft,1,2020-02-27,2021-11-09
621 days,Vollständig geimpft,116706,2020-02-27,2021-11-09
621 days,Auffrischimpfung,273,2020-02-27,2021-11-09
621 days,durch Infektion geimpft,9706,2020-02-27,2021-11-09
622 days,kein Impfschutz,49347,2020-02-27,2021-11-10
622 days,Impfschutz abgelaufen,20518,2020-02-27,2021-11-10
622 days,Vollständig geimpft,116733,2020-02-27,2021-11-10
622 days,Auffrischimpfung,297,2020-02-27,2021-11-10
622 days,durch Infektion geimpft,9840,2020-02-27,2021-11-10
623 days,kein Impfschutz,49209,2020-02-27,2021-11-11
623 days,Impfschutz abgelaufen,20480,2020-02-27,2021-11-11
623 days,Vollständig geimpft,116578,2020-02-27,2021-11-11
623 days,Auffrischimpfung,451,2020-02-27,2021-11-11
623 days,durch Infektion geimpft,10017,2020-02-27,2021-11-11
624 days,kein Impfschutz,49073,2020-02-27,2021-11-12
624 days,Impfschutz abgelaufen,20446,2020-02-27,2021-11-12
624 days,Vollständig geimpft,116478,2020-02-27,2021-11-12
624 days,Auffrischimpfung,614,2020-02-27,2021-11-12
624 days,durch Infektion geimpft,10124,2020-02-27,2021-11-12
625 days,kein Impfschutz,48915,2020-02-27,2021-11-13
625 days,Impfschutz abgelaufen,20442,2020-02-27,2021-11-13
625 days,Vollständig geimpft,116522,2020-02-27,2021-11-13
625 days,Auffrischimpfung,666,2020-02-27,2021-11-13
625 days,durch Infektion geimpft,10190,2020-02-27,2021-11-13
626 days,kein Impfschutz,48833,2020-02-27,2021-11-14
626 days,Impfschutz abgelaufen,20525,2020-02-27,2021-11-14
626 days,Partiell geimpft,19,2020-02-27,2021-11-14
626 days,Vollständig geimpft,116462,2020-02-27,2021-11-14
626 days,Auffrischimpfung,672,2020-02-27,2021-11-14
626 days,durch Infektion geimpft,10224,2020-02-27,2021-11-14
627 days,kein Impfschutz,48727,2020-02-27,2021-11-15
627 days,Impfschutz abgelaufen,20305,2020-02-27,2021-11-15
627 days,Vollständig geimpft,115263,2020-02-27,2021-11-15
627 days,Auffrischimpfung,2105,2020-02-27,2021-11-15
627 days,durch Infektion geimpft,10335,2020-02-27,2021-11-15
628 days,kein Impfschutz,48550,2020-02-27,2021-11-16
628 days,Impfschutz abgelaufen,20121,2020-02-27,2021-11-16
628 days,Partiell geimpft,19,2020-02-27,2021-11-16
628 days,Vollständig geimpft,113711,2020-02-27,2021-11-16
628 days,Auffrischimpfung,3794,2020-02-27,2021-11-16
628 days,durch Infektion geimpft,10540,2020-02-27,2021-11-16
629 days,kein Impfschutz,48343,2020-02-27,2021-11-17
629 days,Impfschutz abgelaufen,19864,2020-02-27,2021-11-17
629 days,Vollständig geimpft,112439,2020-02-27,2021-11-17
629 days,Auffrischimpfung,5308,2020-02-27,2021-11-17
629 days,durch Infektion geimpft,10781,2020-02-27,2021-11-17
630 days,kein Impfschutz,48143,2020-02-27,2021-11-18
630 days,Impfschutz abgelaufen,19676,2020-02-27,2021-11-18
630 days,Partiell geimpft,10,2020-02-27,2021-11-18
630 days,Vollständig geimpft,111472,2020-02-27,2021-11-18
630 days,Auffrischimpfung,6398,2020-02-27,2021-11-18
630 days,durch Infektion geimpft,11036,2020-02-27,2021-11-18
631 days,kein Impfschutz,47934,2020-02-27,2021-11-19
631 days,Impfschutz abgelaufen,19547,2020-02-27,2021-11-19
631 days,Vollständig geimpft,110954,2020-02-27,2021-11-19
631 days,Auffrischimpfung,7040,2020-02-27,2021-11-19
631 days,durch Infektion geimpft,11260,2020-02-27,2021-11-19
632 days,kein Impfschutz,47843,2020-02-27,2021-11-20
632 days,Impfschutz abgelaufen,19539,2020-02-27,2021-11-20
632 days,Partiell geimpft,10,2020-02-27,2021-11-20
632 days,Vollständig geimpft,110877,2020-02-27,2021-11-20
632 days,Auffrischimpfung,7077,2020-02-27,2021-11-20
632 days,durch Infektion geimpft,11389,2020-02-27,2021-11-20
633 days,kein Impfschutz,47797,2020-02-27,2021-11-21
633 days,Impfschutz abgelaufen,19570,2020-02-27,2021-11-21
633 days,Partiell geimpft,10,2020-02-27,2021-11-21
633 days,Vollständig geimpft,110797,2020-02-27,2021-11-21
633 days,Auffrischimpfung,7078,2020-02-27,2021-11-21
633 days,durch Infektion geimpft,11483,2020-02-27,2021-11-21
634 days,kein Impfschutz,47631,2020-02-27,2021-11-22
634 days,Impfschutz abgelaufen,19370,2020-02-27,2021-11-22
634 days,Partiell geimpft,25,2020-02-27,2021-11-22
634 days,Vollständig geimpft,109812,2020-02-27,2021-11-22
634 days,Auffrischimpfung,8186,2020-02-27,2021-11-22
634 days,durch Infektion geimpft,11711,2020-02-27,2021-11-22
635 days,kein Impfschutz,47431,2020-02-27,2021-11-23
635 days,Impfschutz abgelaufen,19959,2020-02-27,2021-11-23
635 days,Partiell geimpft,69,2020-02-27,2021-11-23
635 days,Vollständig geimpft,107491,2020-02-27,2021-11-23
635 days,Auffrischimpfung,9801,2020-02-27,2021-11-23
635 days,durch Infektion geimpft,11984,2020-02-27,2021-11-23
636 days,kein Impfschutz,47129,2020-02-27,2021-11-24
636 days,Impfschutz abgelaufen,19645,2020-02-27,2021-11-24
636 days,Vollständig geimpft,106159,2020-02-27,2021-11-24
636 days,Auffrischimpfung,11473,2020-02-27,2021-11-24
636 days,durch Infektion geimpft,12329,2020-02-27,2021-11-24
637 days,kein Impfschutz,46922,2020-02-27,2021-11-25
637 days,Impfschutz abgelaufen,19433,2020-02-27,2021-11-25
637 days,Partiell geimpft,21,2020-02-27,2021-11-25
637 days,Vollständig geimpft,105184,2020-02-27,2021-11-25
637 days,Auffrischimpfung,12607,2020-02-27,2021-11-25
637 days,durch Infektion geimpft,12568,2020-02-27,2021-11-25
638 days,kein Impfschutz,46682,2020-02-27,2021-11-26
638 days,Impfschutz abgelaufen,19205,2020-02-27,2021-11-26
638 days,Vollständig geimpft,104393,2020-02-27,2021-11-26
638 days,Auffrischimpfung,13547,2020-02-27,2021-11-26
638 days,durch Infektion geimpft,12908,2020-02-27,2021-11-26
639 days,kein Impfschutz,46509,2020-02-27,2021-11-27
639 days,Impfschutz abgelaufen,19063,2020-02-27,2021-11-27
639 days,Vollständig geimpft,103892,2020-02-27,2021-11-27
639 days,Auffrischimpfung,14218,2020-02-27,2021-11-27
639 days,durch Infektion geimpft,13053,2020-02-27,2021-11-27
640 days,kein Impfschutz,46424,2020-02-27,2021-11-28
640 days,Impfschutz abgelaufen,20060,2020-02-27,2021-11-28
640 days,Vollständig geimpft,102853,2020-02-27,2021-11-28
640 days,Auffrischimpfung,14212,2020-02-27,2021-11-28
640 days,durch Infektion geimpft,13186,2020-02-27,2021-11-28
641 days,kein Impfschutz,46217,2020-02-27,2021-11-29
641 days,Impfschutz abgelaufen,19846,2020-02-27,2021-11-29
641 days,Partiell geimpft,20,2020-02-27,2021-11-29
641 days,Vollständig geimpft,101684,2020-02-27,2021-11-29
641 days,Auffrischimpfung,15538,2020-02-27,2021-11-29
641 days,durch Infektion geimpft,13430,2020-02-27,2021-11-29
642 days,kein Impfschutz,45946,2020-02-27,2021-11-30
642 days,Impfschutz abgelaufen,19623,2020-02-27,2021-11-30
642 days,Partiell geimpft,76,2020-02-27,2021-11-30
642 days,Vollständig geimpft,100049,2020-02-27,2021-11-30
642 days,Auffrischimpfung,17268,2020-02-27,2021-11-30
642 days,durch Infektion geimpft,13773,2020-02-27,2021-11-30
643 days,kein Impfschutz,45643,2020-02-27,2021-12-01
643 days,Impfschutz abgelaufen,19805,2020-02-27,2021-12-01
643 days,Partiell geimpft,46,2020-02-27,2021-12-01
643 days,Vollständig geimpft,98138,2020-02-27,2021-12-01
643 days,Auffrischimpfung,18985,2020-02-27,2021-12-01
643 days,durch Infektion geimpft,14118,2020-02-27,2021-12-01
644 days,kein Impfschutz,45371,2020-02-27,2021-12-02
644 days,Impfschutz abgelaufen,19502,2020-02-27,2021-12-02
644 days,Partiell geimpft,98,2020-02-27,2021-12-02
644 days,Vollständig geimpft,96991,2020-02-27,2021-12-02
644 days,Auffrischimpfung,20308,2020-02-27,2021-12-02
644 days,durch Infektion geimpft,14465,2020-02-27,2021-12-02
645 days,kein Impfschutz,45088,2020-02-27,2021-12-03
645 days,Impfschutz abgelaufen,19195,2020-02-27,2021-12-03
645 days,Partiell geimpft,78,2020-02-27,2021-12-03
645 days,Vollständig geimpft,95858,2020-02-27,2021-12-03
645 days,Auffrischimpfung,21683,2020-02-27,2021-12-03
645 days,durch Infektion geimpft,14833,2020-02-27,2021-12-03
646 days,kein Impfschutz,44967,2020-02-27,2021-12-04
646 days,Impfschutz abgelaufen,19146,2020-02-27,2021-12-04
646 days,Partiell geimpft,93,2020-02-27,2021-12-04
646 days,Vollständig geimpft,95632,2020-02-27,2021-12-04
646 days,Auffrischimpfung,21879,2020-02-27,2021-12-04
646 days,durch Infektion geimpft,15018,2020-02-27,2021-12-04
647 days,kein Impfschutz,44908,2020-02-27,2021-12-05
647 days,Impfschutz abgelaufen,19180,2020-02-27,2021-12-05
647 days,Partiell geimpft,91,2020-02-27,2021-12-05
647 days,Vollständig geimpft,95552,2020-02-27,2021-12-05
647 days,Auffrischimpfung,21916,2020-02-27,2021-12-05
647 days,durch Infektion geimpft,15088,2020-02-27,2021-12-05
648 days,kein Impfschutz,44718,2020-02-27,2021-12-06
648 days,Impfschutz abgelaufen,18975,2020-02-27,2021-12-06
648 days,Partiell geimpft,88,2020-02-27,2021-12-06
648 days,Vollständig geimpft,94253,2020-02-27,2021-12-06
648 days,Auffrischimpfung,23323,2020-02-27,2021-12-06
648 days,durch Infektion geimpft,15378,2020-02-27,2021-12-06
649 days,kein Impfschutz,44456,2020-02-27,2021-12-07
649 days,Impfschutz abgelaufen,18763,2020-02-27,2021-12-07
649 days,Partiell geimpft,122,2020-02-27,2021-12-07
649 days,Vollständig geimpft,92792,2020-02-27,2021-12-07
649 days,Auffrischimpfung,24930,2020-02-27,2021-12-07
649 days,durch Infektion geimpft,15672,2020-02-27,2021-12-07
650 days,kein Impfschutz,44145,2020-02-27,2021-12-08
650 days,Impfschutz abgelaufen,18889,2020-02-27,2021-12-08
650 days,Partiell geimpft,68,2020-02-27,2021-12-08
650 days,Vollständig geimpft,91186,2020-02-27,2021-12-08
650 days,Auffrischimpfung,26441,2020-02-27,2021-12-08
650 days,durch Infektion geimpft,16006,2020-02-27,2021-12-08
651 days,kein Impfschutz,43899,2020-02-27,2021-12-09
651 days,Impfschutz abgelaufen,18602,2020-02-27,2021-12-09
651 days,Partiell geimpft,38,2020-02-27,2021-12-09
651 days,Vollständig geimpft,90051,2020-02-27,2021-12-09
651 days,Auffrischimpfung,27775,2020-02-27,2021-12-09
651 days,durch Infektion geimpft,16370,2020-02-27,2021-12-09
652 days,kein Impfschutz,43667,2020-02-27,2021-12-10
652 days,Impfschutz abgelaufen,18292,2020-02-27,2021-12-10
652 days,Partiell geimpft,16,2020-02-27,2021-12-10
652 days,Vollständig geimpft,88865,2020-02-27,2021-12-10
652 days,Auffrischimpfung,29233,2020-02-27,2021-12-10
652 days,durch Infektion geimpft,16662,2020-02-27,2021-12-10
653 days,kein Impfschutz,43444,2020-02-27,2021-12-11
653 days,Impfschutz abgelaufen,18133,2020-02-27,2021-12-11
653 days,Partiell geimpft,48,2020-02-27,2021-12-11
653 days,Vollständig geimpft,88267,2020-02-27,2021-12-11
653 days,Auffrischimpfung,30064,2020-02-27,2021-12-11
653 days,durch Infektion geimpft,16779,2020-02-27,2021-12-11
654 days,kein Impfschutz,43384,2020-02-27,2021-12-12
654 days,Impfschutz abgelaufen,18164,2020-02-27,2021-12-12
654 days,Partiell geimpft,50,2020-02-27,2021-12-12
654 days,Vollständig geimpft,88220,2020-02-27,2021-12-12
654 days,Auffrischimpfung,30045,2020-02-27,2021-12-12
654 days,durch Infektion geimpft,16872,2020-02-27,2021-12-12
655 days,kein Impfschutz,43217,2020-02-27,2021-12-13
655 days,Impfschutz abgelaufen,17866,2020-02-27,2021-12-13
655 days,Partiell geimpft,2,2020-02-27,2021-12-13
655 days,Vollständig geimpft,86987,2020-02-27,2021-12-13
655 days,Auffrischimpfung,31587,2020-02-27,2021-12-13
655 days,durch Infektion geimpft,17076,2020-02-27,2021-12-13
656 days,kein Impfschutz,43027,2020-02-27,2021-12-14
656 days,Impfschutz abgelaufen,17593,2020-02-27,2021-12-14
656 days,Vollständig geimpft,85798,2020-02-27,2021-12-14
656 days,Auffrischimpfung,33016,2020-02-27,2021-12-14
656 days,durch Infektion geimpft,17301,2020-02-27,2021-12-14
657 days,kein Impfschutz,42761,2020-02-27,2021-12-15
657 days,Impfschutz abgelaufen,17680,2020-02-27,2021-12-15
657 days,Vollständig geimpft,84267,2020-02-27,2021-12-15
657 days,Auffrischimpfung,34431,2020-02-27,2021-12-15
657 days,durch Infektion geimpft,17596,2020-02-27,2021-12-15
658 days,kein Impfschutz,42555,2020-02-27,2021-12-16
658 days,Impfschutz abgelaufen,17317,2020-02-27,2021-12-16
658 days,Vollständig geimpft,83144,2020-02-27,2021-12-16
658 days,Auffrischimpfung,35850,2020-02-27,2021-12-16
658 days,durch Infektion geimpft,17869,2020-02-27,2021-12-16
659 days,kein Impfschutz,42403,2020-02-27,2021-12-17
659 days,Impfschutz abgelaufen,17063,2020-02-27,2021-12-17
659 days,Vollständig geimpft,81954,2020-02-27,2021-12-17
659 days,Auffrischimpfung,37284,2020-02-27,2021-12-17
659 days,durch Infektion geimpft,18031,2020-02-27,2021-12-17
660 days,kein Impfschutz,42310,2020-02-27,2021-12-18
660 days,Impfschutz abgelaufen,17019,2020-02-27,2021-12-18
660 days,Partiell geimpft,7,2020-02-27,2021-12-18
660 days,Vollständig geimpft,81791,2020-02-27,2021-12-18
660 days,Auffrischimpfung,37416,2020-02-27,2021-12-18
660 days,durch Infektion geimpft,18192,2020-02-27,2021-12-18
661 days,kein Impfschutz,42257,2020-02-27,2021-12-19
661 days,Impfschutz abgelaufen,17076,2020-02-27,2021-12-19
661 days,Partiell geimpft,7,2020-02-27,2021-12-19
661 days,Vollständig geimpft,81716,2020-02-27,2021-12-19
661 days,Auffrischimpfung,37410,2020-02-27,2021-12-19
661 days,durch Infektion geimpft,18269,2020-02-27,2021-12-19
662 days,kein Impfschutz,42121,2020-02-27,2021-12-20
662 days,Impfschutz abgelaufen,16752,2020-02-27,2021-12-20
662 days,Vollständig geimpft,80382,2020-02-27,2021-12-20
662 days,Auffrischimpfung,39083,2020-02-27,2021-12-20
662 days,durch Infektion geimpft,18397,2020-02-27,2021-12-20
663 days,kein Impfschutz,41823,2020-02-27,2021-12-21
663 days,Impfschutz abgelaufen,16611,2020-02-27,2021-12-21
663 days,Partiell geimpft,104,2020-02-27,2021-12-21
